from_span,to_span,edge_type,ve_nr,direction,pair_kind,phrase,book,from_verse_ref
271897,271894,source,103,,pair,God-content qualifier,19,Psa 119:50
271898,271894,source,103,,pair,God-content qualifier,19,Psa 119:50
271903,271899,source,103,,pair,God-content qualifier,19,Psa 119:51
271905,271899,source,103,,pair,God-content qualifier,19,Psa 119:51
271907,271906,source,103,,pair,God-content qualifier,19,Psa 119:52
271910,271906,source,103,,pair,God-content qualifier,19,Psa 119:52
271918,271913,source,103,,pair,God-content qualifier,19,Psa 119:53
271919,271194,source,103,,pair,God-content qualifier,19,Psa 119:54
271925,271924,source,103,,pair,God-content qualifier,19,Psa 119:55
271930,271924,source,103,,pair,God-content qualifier,19,Psa 119:55
271934,271933,source,103,,pair,God-content qualifier,19,Psa 119:56
271937,271938,source,103,,pair,God-content qualifier,19,Psa 119:57
271940,271938,source,103,,pair,God-content qualifier,19,Psa 119:57
271945,271941,source,103,,pair,God-content qualifier,19,Psa 119:58
271947,271941,source,103,,pair,God-content qualifier,19,Psa 119:58
271954,271948,source,103,,pair,God-content qualifier,19,Psa 119:59
271961,271956,source,103,,pair,God-content qualifier,19,Psa 119:6
271968,271962,source,103,,pair,God-content qualifier,19,Psa 119:60
271974,271970,source,103,,pair,God-content qualifier,19,Psa 119:61
271979,271977,source,103,,pair,God-content qualifier,19,Psa 119:62
271980,271977,source,103,,pair,God-content qualifier,19,Psa 119:62
271989,271985,source,103,,pair,God-content qualifier,19,Psa 119:63
271990,271995,source,103,,pair,God-content qualifier,19,Psa 119:66
271996,271995,source,103,,pair,God-content qualifier,19,Psa 119:66
272003,271998,source,103,,pair,God-content qualifier,19,Psa 119:67
272004,271194,source,103,,pair,God-content qualifier,19,Psa 119:68
272005,271194,source,103,,pair,God-content qualifier,19,Psa 119:68
272006,271194,source,103,,pair,God-content qualifier,19,Psa 119:68
272008,271194,source,103,,pair,God-content qualifier,19,Psa 119:68
272018,272009,source,103,,pair,God-content qualifier,19,Psa 119:69
272025,272019,source,103,,pair,God-content qualifier,19,Psa 119:7
272026,272019,source,103,,pair,God-content qualifier,19,Psa 119:7
272031,272027,source,103,,pair,God-content qualifier,19,Psa 119:70
272038,272034,source,103,,pair,God-content qualifier,19,Psa 119:71
272039,271194,source,103,,pair,God-content qualifier,19,Psa 119:72
272041,271194,source,103,,pair,God-content qualifier,19,Psa 119:72
272048,272050,source,103,,pair,God-content qualifier,19,Psa 119:73
272049,272050,source,103,,pair,God-content qualifier,19,Psa 119:73
272052,272050,source,103,,pair,God-content qualifier,19,Psa 119:73
272058,272053,source,103,,pair,God-content qualifier,19,Psa 119:74
272062,272059,source,103,,pair,God-content qualifier,19,Psa 119:75
272063,272059,source,103,,pair,God-content qualifier,19,Psa 119:75
272064,272059,source,103,,pair,God-content qualifier,19,Psa 119:75
272068,271194,source,103,,pair,God-content qualifier,19,Psa 119:76
272069,271194,source,103,,pair,God-content qualifier,19,Psa 119:76
272071,271194,source,103,,pair,God-content qualifier,19,Psa 119:76
272074,272079,source,103,,pair,God-content qualifier,19,Psa 119:77
272075,272079,source,103,,pair,God-content qualifier,19,Psa 119:77
272076,272079,source,103,,pair,God-content qualifier,19,Psa 119:77
272078,272079,source,103,,pair,God-content qualifier,19,Psa 119:77
272088,272080,source,103,,pair,God-content qualifier,19,Psa 119:78
272093,272089,source,103,,pair,God-content qualifier,19,Psa 119:79
272095,272094,source,103,,pair,God-content qualifier,19,Psa 119:8
272098,272094,source,103,,pair,God-content qualifier,19,Psa 119:8
272101,272099,source,103,,pair,God-content qualifier,19,Psa 119:80
272107,272105,source,103,,pair,God-content qualifier,19,Psa 119:81
272109,272105,source,103,,pair,God-content qualifier,19,Psa 119:81
272112,272111,source,103,,pair,God-content qualifier,19,Psa 119:82
272113,272111,source,103,,pair,God-content qualifier,19,Psa 119:82
272115,272111,source,103,,pair,God-content qualifier,19,Psa 119:82
272130,272124,source,103,,pair,God-content qualifier,19,Psa 119:85
272132,272135,source,103,,pair,God-content qualifier,19,Psa 119:86
272133,272135,source,103,,pair,God-content qualifier,19,Psa 119:86
272136,272135,source,103,,pair,God-content qualifier,19,Psa 119:86
272145,272139,source,103,,pair,God-content qualifier,19,Psa 119:87
272146,272148,source,103,,pair,God-content qualifier,19,Psa 119:88
272147,272148,source,103,,pair,God-content qualifier,19,Psa 119:88
272149,272148,source,103,,pair,God-content qualifier,19,Psa 119:88
272154,271194,source,103,,pair,God-content qualifier,19,Psa 119:89
272164,272162,source,103,,pair,God-content qualifier,19,Psa 119:9
272165,271194,source,103,,pair,God-content qualifier,19,Psa 119:90
272169,271194,source,103,,pair,God-content qualifier,19,Psa 119:90
272173,271194,source,103,,pair,God-content qualifier,19,Psa 119:91
272180,272182,source,103,,pair,God-content qualifier,19,Psa 119:92
272189,272188,source,103,,pair,God-content qualifier,19,Psa 119:93
272191,272188,source,103,,pair,God-content qualifier,19,Psa 119:93
272193,272195,source,103,,pair,God-content qualifier,19,Psa 119:94
272196,272195,source,103,,pair,God-content qualifier,19,Psa 119:94
272201,272197,source,103,,pair,God-content qualifier,19,Psa 119:95
272206,271194,source,103,,pair,God-content qualifier,19,Psa 119:96
272211,272210,source,103,,pair,God-content qualifier,19,Psa 119:97
272221,272216,source,103,,pair,God-content qualifier,19,Psa 119:99
302598,302599,source,103,,pair,God-content qualifier,19,Psa 119:112
302601,302599,source,103,,pair,God-content qualifier,19,Psa 119:112
302606,302604,source,103,,pair,God-content qualifier,19,Psa 119:32
305871,305872,source,103,,pair,God-content qualifier,19,Psa 119:98
307688,271194,source,103,,pair,God-content qualifier,19,Psa 119:19
307691,271194,source,103,,pair,God-content qualifier,19,Psa 119:19
307697,271194,source,103,,pair,God-content qualifier,19,Psa 119:26
307699,271194,source,103,,pair,God-content qualifier,19,Psa 119:26
307700,307704,source,103,,pair,God-content qualifier,19,Psa 119:33
307703,307704,source,103,,pair,God-content qualifier,19,Psa 119:33
307706,271194,source,103,,pair,God-content qualifier,19,Psa 119:41
307707,271194,source,103,,pair,God-content qualifier,19,Psa 119:41
307709,271194,source,103,,pair,God-content qualifier,19,Psa 119:41
307711,271194,source,103,,pair,God-content qualifier,19,Psa 119:41
307714,271194,source,103,,pair,God-content qualifier,19,Psa 119:64
307715,271194,source,103,,pair,God-content qualifier,19,Psa 119:64
307716,271194,source,103,,pair,God-content qualifier,19,Psa 119:64
307718,271194,source,103,,pair,God-content qualifier,19,Psa 119:64
307720,271194,source,103,,pair,God-content qualifier,19,Psa 119:65
307725,271194,source,103,,pair,God-content qualifier,19,Psa 119:65
307732,307731,source,103,,pair,God-content qualifier,19,Psa 119:83
307735,271194,source,103,,pair,God-content qualifier,19,Psa 119:103
307741,271194,source,103,,pair,God-content qualifier,19,Psa 119:117
307742,271194,source,103,,pair,God-content qualifier,19,Psa 119:117
307744,271194,source,103,,pair,God-content qualifier,19,Psa 119:117
307748,271194,source,103,,pair,God-content qualifier,19,Psa 119:124
307749,271194,source,103,,pair,God-content qualifier,19,Psa 119:124
307751,271194,source,103,,pair,God-content qualifier,19,Psa 119:124
307755,271194,source,103,,pair,God-content qualifier,19,Psa 119:126
307756,271194,source,103,,pair,God-content qualifier,19,Psa 119:126
307759,307758,source,103,,pair,God-content qualifier,19,Psa 119:127
307767,271194,source,103,,pair,God-content qualifier,19,Psa 119:135
307769,271194,source,103,,pair,God-content qualifier,19,Psa 119:135
307775,271194,source,103,,pair,God-content qualifier,19,Psa 119:150
272299,272296,source,103,,pair,God-content qualifier,19,Psa 120:1
272301,272302,source,103,,pair,God-content qualifier,19,Psa 120:2
272311,272314,source,103,,pair,God-content qualifier,19,Psa 120:3
272313,272314,source,103,,pair,God-content qualifier,19,Psa 120:3
272337,272330,source,103,,pair,God-content qualifier,19,Psa 121:1
272338,272330,source,103,,pair,God-content qualifier,19,Psa 121:1
272339,272330,source,103,,pair,God-content qualifier,19,Psa 121:2
272348,272374,source,103,,pair,God-content qualifier,19,Psa 121:3
272349,272374,source,103,,pair,God-content qualifier,19,Psa 121:3
272352,272374,source,103,,pair,God-content qualifier,19,Psa 121:3
272354,272374,source,103,,pair,God-content qualifier,19,Psa 121:4
272357,272374,source,103,,pair,God-content qualifier,19,Psa 121:4
272359,272374,source,103,,pair,God-content qualifier,19,Psa 121:4
272361,272374,source,103,,pair,God-content qualifier,19,Psa 121:5
272363,272374,source,103,,pair,God-content qualifier,19,Psa 121:5
272368,272374,source,103,,pair,God-content qualifier,19,Psa 121:7
272372,272374,source,103,,pair,God-content qualifier,19,Psa 121:7
272376,272374,source,103,,pair,God-content qualifier,19,Psa 121:8
307791,272374,source,103,,pair,God-content qualifier,19,Psa 121:6
272409,272408,source,103,,pair,God-content qualifier,19,Psa 122:4
272460,307798,source,103,,pair,God-content qualifier,19,Psa 123:2
272462,272469,source,103,,pair,God-content qualifier,19,Psa 123:3
272464,272469,source,103,,pair,God-content qualifier,19,Psa 123:3
307800,307798,source,103,,pair,God-content qualifier,19,Psa 123:1
307807,272504,source,103,,pair,God-content qualifier,19,Psa 124:8
307808,272504,source,103,,pair,God-content qualifier,19,Psa 124:8
272529,272524,source,103,,pair,God-content qualifier,19,Psa 125:1
272530,272524,source,103,,pair,God-content qualifier,19,Psa 125:1
272546,272548,source,103,,pair,God-content qualifier,19,Psa 125:4
272555,272557,source,103,,pair,God-content qualifier,19,Psa 125:5
307814,272524,source,103,,pair,God-content qualifier,19,Psa 125:2
307817,272524,source,103,,pair,God-content qualifier,19,Psa 125:2
272571,272566,source,103,,pair,God-content qualifier,19,Psa 126:2
272572,272566,source,103,,pair,God-content qualifier,19,Psa 126:2
272576,272580,source,103,,pair,God-content qualifier,19,Psa 126:3
272577,272580,source,103,,pair,God-content qualifier,19,Psa 126:3
307825,272580,source,103,,pair,God-content qualifier,19,Psa 126:1
307830,272593,source,103,,pair,God-content qualifier,19,Psa 126:4
272602,272606,source,103,,pair,God-content qualifier,19,Psa 127:1
272604,272606,source,103,,pair,God-content qualifier,19,Psa 127:1
272609,272613,source,103,,pair,God-content qualifier,19,Psa 127:1
272623,272633,source,103,,pair,God-content qualifier,19,Psa 127:2
272669,272665,source,103,,pair,God-content qualifier,19,Psa 128:5
272710,272713,source,103,,pair,God-content qualifier,19,Psa 129:4
272711,272713,source,103,,pair,God-content qualifier,19,Psa 129:4
272732,272715,source,103,,pair,God-content qualifier,19,Psa 129:8
272802,272799,source,103,,pair,God-content qualifier,19,Psa 130:2
272805,272809,source,103,,pair,God-content qualifier,19,Psa 130:2
272812,272813,source,103,,pair,God-content qualifier,19,Psa 130:3
272819,272821,source,103,,pair,God-content qualifier,19,Psa 130:4
272827,272828,source,103,,pair,God-content qualifier,19,Psa 130:5
272842,272837,source,103,,pair,God-content qualifier,19,Psa 130:7
272844,272837,source,103,,pair,God-content qualifier,19,Psa 130:7
272845,272837,source,103,,pair,God-content qualifier,19,Psa 130:7
272847,272852,source,103,,pair,God-content qualifier,19,Psa 130:8
272889,272893,source,103,,pair,God-content qualifier,19,Psa 132:1
272898,272893,source,103,,pair,God-content qualifier,19,Psa 132:10
272903,272916,source,103,,pair,God-content qualifier,19,Psa 132:11
272905,272916,source,103,,pair,God-content qualifier,19,Psa 132:11
272907,272916,source,103,,pair,God-content qualifier,19,Psa 132:11
272911,272916,source,103,,pair,God-content qualifier,19,Psa 132:11
272917,272916,source,103,,pair,God-content qualifier,19,Psa 132:12
272918,272916,source,103,,pair,God-content qualifier,19,Psa 132:12
272920,272916,source,103,,pair,God-content qualifier,19,Psa 132:12
272924,272916,source,103,,pair,God-content qualifier,19,Psa 132:12
272928,272943,source,103,,pair,God-content qualifier,19,Psa 132:13
272930,272943,source,103,,pair,God-content qualifier,19,Psa 132:13
272937,272943,source,103,,pair,God-content qualifier,19,Psa 132:14
272938,272943,source,103,,pair,God-content qualifier,19,Psa 132:14
272941,272943,source,103,,pair,God-content qualifier,19,Psa 132:16
272942,272943,source,103,,pair,God-content qualifier,19,Psa 132:16
272948,272943,source,103,,pair,God-content qualifier,19,Psa 132:17
272950,272943,source,103,,pair,God-content qualifier,19,Psa 132:17
272955,272893,source,103,,pair,God-content qualifier,19,Psa 132:18
272958,272893,source,103,,pair,God-content qualifier,19,Psa 132:18
272974,272972,source,103,,pair,God-content qualifier,19,Psa 132:6
272981,272979,source,103,,pair,God-content qualifier,19,Psa 132:8
272988,272989,source,103,,pair,God-content qualifier,19,Psa 132:9
305879,272959,source,103,,pair,God-content qualifier,19,Psa 132:4
307865,307869,source,103,,pair,God-content qualifier,19,Psa 132:15
307866,307869,source,103,,pair,God-content qualifier,19,Psa 132:15
307868,307869,source,103,,pair,God-content qualifier,19,Psa 132:15
273023,272998,source,103,,pair,God-content qualifier,19,Psa 133:3
273024,272998,source,103,,pair,God-content qualifier,19,Psa 133:3
307872,273030,source,103,,pair,God-content qualifier,19,Psa 134:3
307875,273030,source,103,,pair,God-content qualifier,19,Psa 134:3
273048,273109,source,103,,pair,God-content qualifier,19,Psa 135:1
273054,273109,source,103,,pair,God-content qualifier,19,Psa 135:10
273057,273109,source,103,,pair,God-content qualifier,19,Psa 135:10
273060,273109,source,103,,pair,God-content qualifier,19,Psa 135:12
273067,273109,source,103,,pair,God-content qualifier,19,Psa 135:13
273070,273109,source,103,,pair,God-content qualifier,19,Psa 135:13
273075,273109,source,103,,pair,God-content qualifier,19,Psa 135:14
273077,273109,source,103,,pair,God-content qualifier,19,Psa 135:14
273095,273109,source,103,,pair,God-content qualifier,19,Psa 135:18
273120,273109,source,103,,pair,God-content qualifier,19,Psa 135:3
273122,273109,source,103,,pair,God-content qualifier,19,Psa 135:3
273126,273109,source,103,,pair,God-content qualifier,19,Psa 135:4
273132,273109,source,103,,pair,God-content qualifier,19,Psa 135:6
273133,273109,source,103,,pair,God-content qualifier,19,Psa 135:6
273143,273109,source,103,,pair,God-content qualifier,19,Psa 135:9
273145,273109,source,103,,pair,God-content qualifier,19,Psa 135:9
307898,273109,source,103,,pair,God-content qualifier,19,Psa 135:7
307901,273109,source,103,,pair,God-content qualifier,19,Psa 135:7
307904,273109,source,103,,pair,God-content qualifier,19,Psa 135:8
273157,273151,source,103,,pair,God-content qualifier,19,Psa 136:1
273159,273151,source,103,,pair,God-content qualifier,19,Psa 136:12
273161,273151,source,103,,pair,God-content qualifier,19,Psa 136:12
273162,273151,source,103,,pair,God-content qualifier,19,Psa 136:12
273165,273151,source,103,,pair,God-content qualifier,19,Psa 136:12
273167,273151,source,103,,pair,God-content qualifier,19,Psa 136:15
273174,273151,source,103,,pair,God-content qualifier,19,Psa 136:15
273181,273151,source,103,,pair,God-content qualifier,19,Psa 136:2
273183,273151,source,103,,pair,God-content qualifier,19,Psa 136:21
273188,273151,source,103,,pair,God-content qualifier,19,Psa 136:21
273195,273151,source,103,,pair,God-content qualifier,19,Psa 136:22
273197,273151,source,103,,pair,God-content qualifier,19,Psa 136:23
273201,273151,source,103,,pair,God-content qualifier,19,Psa 136:23
273203,273151,source,103,,pair,God-content qualifier,19,Psa 136:24
273208,273151,source,103,,pair,God-content qualifier,19,Psa 136:24
273210,273151,source,103,,pair,God-content qualifier,19,Psa 136:25
