verse_span_id,ve_nr,ve_label,value,from_span,to_span,resolution,pair_kind
285635,114,discovery,"v10: 'He preserves the lives of his SAINTS (chasid)' - the faithful whom God guards, the godly community.",,,,note
285635,115,role,characteristic,,,,value
285635,116,locus,paired with being delivered from the wicked,,,,value
285635,117,device,"literal — the faithful whom God guards, the godly community.",,,inferred,value
285635,118,direction,"static — the faithful whom God guards, the godly community.",,,inferred,value
285636,101,sense,deliver (natsal),,,,value
285636,103,source,God-content qualifier,285636,285635,span,pair
285636,114,discovery,v10: 'he DELIVERS (natsal) them from the hand of the wicked' - God's rescue of the saints. Qualifier.,,,,note
285636,115,role,qualifier,,,,value
285640,101,sense,wicked (rasha),,,,value
285640,114,discovery,"v10: 'from the hand of the WICKED (rasha)' - the wicked from whom the saints are delivered, object. Standalone.",,,,note
285640,115,role,standalone,,,,value
285641,101,sense,light (or),,,,value
285641,114,discovery,"v11: 'LIGHT (or) is sown for the righteous' - the light stored for the just, image of blessing. Standalone.",,,,note
285641,115,role,standalone,,,,value
285642,101,sense,sown (zara),,,,value
285642,114,discovery,"v11: 'Light is SOWN (zara) for the righteous' - the sowing of light/joy, image. Standalone.",,,,note
285642,115,role,standalone,,,,value
285643,101,sense,righteous (tsaddiq),,,,value
285643,102,type,status,,,,value
285643,104,seat,none,,,none,flag
285643,105,bearer,the righteous,,285643,inferred,flag
285643,106,operation,have light sown,,,,event
285643,107,target,for them,,285643,inferred,flag
285643,108,manner,none,,,none,flag
285643,109,intensity,none,,,none,flag
285643,110,specifier,none,,,none,flag
285643,111,effect,none,,,none,flag
285643,112,coupling,internal:ib-state,,285643,inferred,flag
285643,114,discovery,"v11: 'Light is sown for the RIGHTEOUS (tsaddiq)' - the just for whom God stores up light, brightness appointed the upright.",,,,note
285643,115,role,characteristic,,,,value
285643,116,locus,paired with joy for the upright,,,,value
285643,117,device,"literal — the just for whom God stores up light, brightness appointed the upright.",,,inferred,value
285643,118,direction,"static — the just for whom God stores up light, brightness ",,,inferred,value
285644,101,sense,joy (simchah),,,,value
285644,102,type,state,,,,value
285644,104,seat,none,,,none,flag
285644,105,bearer,the upright,,285644,inferred,flag
285644,106,operation,have joy,,,,event
285644,107,target,sown for them,,285644,inferred,flag
285644,108,manner,none,,,none,flag
285644,109,intensity,none,,,none,flag
285644,110,specifier,none,,,none,flag
285644,111,effect,none,,,none,flag
285644,112,coupling,internal:ib-state,,285644,inferred,flag
285644,114,discovery,"v11: 'and JOY (simchah) for the upright in heart' - the gladness God prepares for the upright, joy sown to spring up.",,,,note
285644,115,role,characteristic,,,,value
285644,116,locus,paired with the light for the righteous,,,,value
285644,117,device,"literal — the gladness God prepares for the upright, joy sown to spring up.",,,inferred,value
285644,118,direction,"static — the gladness God prepares for the upright, joy sow",,,inferred,value
285645,101,sense,upright (yashar),,,,value
285645,102,type,status,,,,value
285645,104,seat,none,,,none,flag
285645,105,bearer,the upright,,285645,inferred,flag
285645,106,operation,be upright,,,,event
285645,107,target,in heart,,285645,inferred,flag
285645,108,manner,none,,,none,flag
285645,109,intensity,none,,,none,flag
285645,110,specifier,none,,,none,flag
285645,111,effect,none,,,none,flag
285645,112,coupling,internal:ib-state,,285645,inferred,flag
285645,114,discovery,v11: 'joy for the UPRIGHT (yashar) in heart' - the straight-hearted for whom joy is stored.,,,,note
285645,115,role,characteristic,,,,value
285645,116,locus,paired with the joy sown,,,,value
285645,117,device,literal — the straight-hearted for whom joy is stored.,,,inferred,value
285645,118,direction,inward — the straight-hearted for whom joy is stored.,,,inferred,value
285646,101,sense,heart (leb),,,,value
285646,102,type,faculty,,,,value
285646,104,seat,none,,,none,flag
285646,105,bearer,the upright,,285646,inferred,flag
285646,106,operation,be upright,,,,event
285646,107,target,in heart,,285646,inferred,flag
285646,108,manner,none,,,none,flag
285646,109,intensity,none,,,none,flag
285646,110,specifier,none,,,none,flag
285646,111,effect,none,,,none,flag
285646,112,coupling,internal:ib-state,,285646,inferred,flag
285646,114,discovery,v11: 'joy for the upright in HEART (leb)' - the inner rectitude for which joy is sown.,,,,note
285646,115,role,characteristic,,,,value
285646,116,locus,paired with uprightness,,,,value
285646,117,device,literal — the inner rectitude for which joy is sown.,,,inferred,value
285646,118,direction,inward — the inner rectitude for which joy is sown.,,,inferred,value
285647,101,sense,rejoice (samach),,,,value
285647,102,type,action,,,,value
285647,104,seat,none,,,none,flag
285647,105,bearer,the righteous,,285647,inferred,flag
285647,106,operation,rejoice,,,,event
285647,107,target,in the LORD,,285647,inferred,flag
285647,108,manner,none,,,none,flag
285647,109,intensity,none,,,none,flag
285647,110,specifier,none,,,none,flag
285647,111,effect,none,,,none,flag
285647,112,coupling,external:god,,285647,inferred,flag
285647,114,discovery,"v12: 'REJOICE (samach) in the LORD, O you righteous' - the summons to the just to find joy in God.",,,,note
285647,115,role,characteristic,,,,value
285647,116,locus,paired with giving thanks,,,,value
285647,117,device,literal — the summons to the just to find joy in God.,,,inferred,value
285647,118,direction,toward-god — the summons to the just to find joy in God.,,,inferred,value
285649,101,sense,righteous (tsaddiq),,,,value
285649,102,type,status,,,,value
285649,104,seat,none,,,none,flag
285649,105,bearer,the righteous,,285649,inferred,flag
285649,106,operation,rejoice,,,,event
285649,107,target,in God,,285649,inferred,flag
285649,108,manner,none,,,none,flag
285649,109,intensity,none,,,none,flag
285649,110,specifier,none,,,none,flag
285649,111,effect,none,,,none,flag
285649,112,coupling,internal:ib-state,,285649,inferred,flag
285649,114,discovery,"v12: 'Rejoice in the LORD, O you RIGHTEOUS (tsaddiq)' - the just called to joy and thanks.",,,,note
285649,115,role,characteristic,,,,value
285649,116,locus,paired with rejoicing,,,,value
285649,117,device,literal — the just called to joy and thanks.,,,inferred,value
285649,118,direction,toward-god — the just called to joy and thanks.,,,inferred,value
285650,101,sense,give thanks (yadah),,,,value
285650,102,type,action,,,,value
285650,104,seat,none,,,none,flag
285650,105,bearer,the righteous,,285650,inferred,flag
285650,106,operation,give thanks,,,,event
285650,107,target,to God's holy name,,285650,inferred,flag
285650,108,manner,none,,,none,flag
285650,109,intensity,none,,,none,flag
285650,110,specifier,'of God' — narrows to God,,,inferred,flag
285650,111,effect,none,,,none,flag
285650,112,coupling,external:god,,285650,inferred,flag
285650,114,discovery,"v12: 'and GIVE THANKS (yadah) to his holy name!' - the gratitude of the righteous, praise of God's holiness.",,,,note
285650,115,role,characteristic,,,,value
285650,116,locus,paired with rejoicing,,,,value
285650,117,device,"literal — the gratitude of the righteous, praise of God's holiness.",,,inferred,value
285650,118,direction,"toward-god — the gratitude of the righteous, praise of God's ho",,,inferred,value
285651,101,sense,remembrance (zeker),,,,value
285651,114,discovery,"v12: 'give thanks to the REMEMBRANCE (zeker) of his holiness' - the memorial of God's holy name, object of thanks. Standalone.",,,,note
285651,115,role,standalone,,,,value
285653,101,sense,holy name (qodesh),,,,value
285653,103,source,God-content qualifier,285653,285650,span,pair
285653,114,discovery,v12: 'give thanks to his HOLY NAME (qodesh)' - God's holy name. Qualifier.,,,,note
285653,115,role,qualifier,,,,value
285654,101,sense,clouds (anan),,,,value
285654,114,discovery,"v2: 'CLOUDS (anan) and thick darkness are all around him' - the storm-cloud of theophany, image. Standalone.",,,,note
285654,115,role,standalone,,,,value
285655,101,sense,thick darkness (araphel),,,,value
285655,114,discovery,"v2: 'clouds and THICK DARKNESS (araphel)' - the dark of God's presence, image. Standalone.",,,,note
285655,115,role,standalone,,,,value
285657,101,sense,righteousness (tsedeq),,,,value
285657,103,source,God-content qualifier,285657,285697,span,pair
285657,114,discovery,v2: 'RIGHTEOUSNESS (tsedeq) and justice are the foundation of his throne' - God's righteousness. Qualifier.,,,,note
285657,115,role,qualifier,,,,value
285658,101,sense,justice (mishpat),,,,value
285658,103,source,God-content qualifier,285658,285697,span,pair
285658,114,discovery,v2: 'righteousness and JUSTICE (mishpat)' - God's justice. Qualifier.,,,,note
285658,115,role,qualifier,,,,value
285659,101,sense,foundation (makon),,,,value
285659,114,discovery,"v2: 'the FOUNDATION (makon) of his throne' - the base of God's throne, image. Standalone.",,,,note
285659,115,role,standalone,,,,value
285661,101,sense,throne (kisse),,,,value
285661,114,discovery,"v2: 'the foundation of his THRONE (kisse)' - God's throne, image. Standalone.",,,,note
285661,115,role,standalone,,,,value
285663,101,sense,goes (halak),,,,value
285663,103,source,God-content qualifier,285663,285697,span,pair
285663,114,discovery,v3: 'Fire GOES (halak) before him' - God's advancing in fire. Qualifier.,,,,note
285663,115,role,qualifier,,,,value
285665,101,sense,burns up (lahat),,,,value
285665,103,source,God-content qualifier,285665,285697,span,pair
285665,114,discovery,v3: 'and BURNS UP (lahat) his adversaries' - God's consuming judgment. Qualifier.,,,,note
285665,115,role,qualifier,,,,value
285667,101,sense,adversaries (tsar),,,,value
285667,114,discovery,"v3: 'and burns up his ADVERSARIES (tsar)' - God's foes consumed, object. Standalone.",,,,note
285667,115,role,standalone,,,,value
285670,101,sense,melt (masas),,,,value
285670,114,discovery,"v5: 'The mountains MELT (masas) like wax before the LORD' - the mountains dissolving at God's presence, cosmic image. Standalone.",,,,note
285670,115,role,standalone,,,,value
285671,101,sense,wax (donag),,,,value
285671,114,discovery,"v5: 'melt like WAX (donag)' - the melting wax, image of the mountains before God. Standalone.",,,,note
285671,115,role,standalone,,,,value
285679,101,sense,proclaim (nagad),,,,value
285679,114,discovery,"v6: 'The HEAVENS proclaim (nagad) his righteousness' - the heavens' testimony, cosmic personification. Standalone.",,,,note
285679,115,role,standalone,,,,value
285680,101,sense,righteousness (tsedeq),,,,value
285680,103,source,God-content qualifier,285680,285696,span,pair
285680,114,discovery,v6: 'The heavens proclaim his RIGHTEOUSNESS (tsedeq)' - God's righteousness. Qualifier.,,,,note
285680,115,role,qualifier,,,,value
285683,101,sense,see (raah),,,,value
285683,103,source,God-content qualifier,285683,285696,span,pair
285683,114,discovery,v6: 'all the peoples SEE (raah) his glory' - the peoples beholding God's glory. Qualifier.,,,,note
285683,115,role,qualifier,,,,value
285685,101,sense,glory (kabod),,,,value
285685,103,source,God-content qualifier,285685,285696,span,pair
285685,114,discovery,v6: 'all the peoples see his GLORY (kabod)' - God's glory. Qualifier.,,,,note
285685,115,role,qualifier,,,,value
285687,101,sense,worshipers of images (abad),,,,value
285687,102,type,status,,,,value
285687,104,seat,none,,,none,flag
285687,105,bearer,idolaters,,285687,inferred,flag
285687,106,operation,worship images,,,,event
285687,107,target,instead of God,,285687,inferred,flag
285687,108,manner,none,,,none,flag
285687,109,intensity,none,,,none,flag
285687,110,specifier,'of God' — narrows to God,,,inferred,flag
285687,111,effect,none,,,none,flag
285687,112,coupling,internal:ib-state,,285687,inferred,flag
285687,114,discovery,"v7: 'All WORSHIPERS (abad) of images are put to shame' - those who serve carved gods, false devotion exposed and confounded.",,,,note
285687,115,role,characteristic,,,,value
285687,116,locus,paired with being put to shame,,,,value
285687,117,device,"literal — those who serve carved gods, false devotion exposed and confounded.",,,inferred,value
285687,118,direction,"static — those who serve carved gods, false devotion expose",,,inferred,value
285688,101,sense,images (pesel),,,,value
285688,114,discovery,"v7: 'All worshipers of IMAGES (pesel)' - the carved idols, object of false worship. Standalone.",,,,note
285688,115,role,standalone,,,,value
285689,101,sense,put to shame (bosh),,,,value
285689,102,type,state,,,,value
285689,104,seat,none,,,none,flag
285689,105,bearer,the idolaters,,285689,inferred,flag
285689,106,operation,be put to shame,,,,event
285689,107,target,before the true God,,285689,inferred,flag
285689,108,manner,none,,,none,flag
285689,109,intensity,none,,,none,flag
285689,110,specifier,none,,,none,flag
285689,111,effect,none,,,none,flag
285689,112,coupling,internal:ib-state,,285689,inferred,flag
285689,114,discovery,v7: 'All worshipers of images are PUT TO SHAME (bosh)' - the confounding of idolaters when the true God appears.,,,,note
285689,115,role,characteristic,,,,value
