"reference","position","surface","strong_variant","morph_code"
"Exo 10:15","2","face","H0853","HTo"
"Exo 10:15","11","all","H0853","HTo"
"Exo 10:15","16","all","H0853","HTo"
"Exo 14:28","6","chariots","H0853","HTo"
"Exo 14:28","9","horsemen","H0853","HTo"
"Exo 24:15","10","mountain","H0853","HTo"
"Lev 3:3","10","fat","H0853","HTo"
"Lev 3:3","15","entrails","H0853","HTo"
"Lev 3:3","19","fat","H0853","HTo"
"Lev 3:9","21","fat","H0853","HTo"
"Lev 3:9","27","entrails","H0853","HTo"
"Lev 3:9","31","fat","H0853","HTo"
"Lev 3:14","10","fat","H0853","HTo"
"Lev 3:14","15","entrails","H0853","HTo"
"Lev 3:14","19","fat","H0853","HTo"
"Lev 4:8","1","all","H0853","HTo"
"Lev 4:8","12","fat","H0853","HTo"
"Lev 4:8","19","all","H0853","HTo"
"Lev 7:3","2","fat","H0853","HTo"
"Lev 7:3","10","fat tail","H0853","HTo"
"Lev 7:3","13","fat","H0853","HTo"
"Lev 7:3","19","entrails","H0853","HTo"
"Lev 17:13","25","blood","H0853","HTo"
"Num 4:5","11","veil","H0853","HTo"
"Num 4:5","18","ark","H0853","HTo"
"Num 4:8","9","covering","H0853","HTo"
"Num 4:8","16","poles","H0853","HTo"
"Num 4:11","11","covering","H0853","HTo"
"Num 4:11","18","poles","H0853","HTo"
"1Sa 19:13","4","image","H0853","HTo"
"1Sa 19:13","11","pillow","H0853","HTo"
"1Ki 7:41","19","two","H0853","HTo"
"1Ki 7:42","4","pomegranates","H0853","HTo"
"1Ki 7:42","20","two","H0853","HTo"
"2Ch 4:12","20","bowls","H0853","HTo"
"2Ch 4:13","4","pomegranates","H0853","HTo"
"2Ch 4:13","20","two","H0853","HTo"
"Eze 1:23","26","body","H0853","HTo"
"Eze 32:7","6","stars","H0853","HTo"
"Hos 2:9","25","nakedness","H0853","HTo"
"Lev 4:26","1","all","H0853","HTo"
"Lev 4:31","2","fat","H0853","HTo"
"Lev 4:35","2","fat","H0853","HTo"
"Lev 4:35","21","altar","H0853","HTo"
"Lev 5:6","5","compensation","H0853","HTo"
"Lev 5:10","3","second","H0853","HTo"
"Lev 14:20","5","burnt offering","H0853","HTo"
"Lev 14:20","8","grain offering","H0853","HTo"
"Lev 14:31","2","one","H0853","HTo"
"Lev 14:31","7","one","H0853","HTo"
"Lev 14:31","11","other","H0853","HTo"
"Lev 14:53","4","bird","H0853","HTo"
"Lev 15:15","2","priest","H0853","HTo"
"Lev 16:6","3","bull","H0853","HTo"
"Lev 16:11","3","bull","H0853","HTo"
"Lev 16:11","18","bull","H0853","HTo"
"Lev 16:20","5","Holy Place","H0853","HTo"
"Lev 16:20","7","tent","H0853","HTo"
"Lev 16:20","12","altar","H0853","HTo"
"Lev 16:20","19","goat","H0853","HTo"
"Lev 16:27","1","bull","H0853","HTo"
"Lev 16:27","6","goat","H0853","HTo"
"Lev 16:27","11","blood","H0853","HTo"
"Lev 16:27","26","skin","H0853","HTo"
"Lev 16:27","29","flesh","H0853","HTo"
"Lev 16:27","34","dung","H0853","HTo"
"Lev 16:30","17","sins","H0853","HTo"
"Num 8:12","5","hands","H0853","HTo"
"Num 8:12","14","one","H0853","HTo"
"Num 8:12","18","other","H0853","HTo"
"Num 8:21","9","wave offering","H0853","HTo"
"Num 15:25","18","offering","H0853","HTo"
"Num 31:50","3","offering","H0853","HTo"
"Exo 10:17","23","death","H0853","HTo"
"1Sa 15:25","5","sin","H0853","HTo"
"1Ch 13:9","7","hand","H0853","HTo"
"1Ch 13:9","13","ark","H0853","HTo"
"Gen 41:7","6","seven","H0853","HTo"
"Hos 12:3","3","brother","H0853","HTo"
"Psa 137:8","12","us","H0853","HTo"
"Hos 1:8","2","No Mercy","H0853","HTo"
"Deu 10:13","3","commandments","H0853","HTo"
"Deu 10:13","5","statutes","H0853","HTo"
"1Sa 24:18","6","dealt","H0853","HTo"
"1Sa 24:18","18","put","H0853","HTo"
"Judg 18:21","5","little ones","H0853","HTo"
"Judg 18:21","8","livestock","H0853","HTo"
"Judg 18:21","12","goods","H0853","HTo"
"Gen 31:18","2","all","H0853","HTo"
"Gen 31:18","6","all","H0853","HTo"
"Gen 36:6","3","wives","H0853","HTo"
"Gen 36:6","6","sons","H0853","HTo"
"Gen 36:6","10","daughters","H0853","HTo"
"Gen 36:6","15","members","H0853","HTo"
"Gen 36:6","20","livestock","H0853","HTo"
"Gen 36:6","25","beasts","H0853","HTo"
"Gen 36:6","30","property","H0853","HTo"
"Gen 12:5","3","Sarai","H0853","HTo"
"Gen 12:5","7","Lot","H0853","HTo"
"Gen 12:5","14","possessions","H0853","HTo"
"Gen 12:5","21","people","H0853","HTo"
"Gen 14:11","3","possessions","H0853","HTo"
"Gen 14:11","9","provisions","H0853","HTo"
"Gen 14:16","4","possessions","H0853","HTo"
"Gen 14:16","11","Lot","H0853","HTo"
"Gen 14:16","19","women","H0853","HTo"
"Gen 14:16","22","people","H0853","HTo"
"Gen 46:6","2","livestock","H0853","HTo"
"Gen 46:6","5","goods","H0853","HTo"
"Num 16:32","4","mouth","H0853","HTo"
"Num 16:32","8","households","H0853","HTo"
"Num 16:32","10","households","H0853","HTo"
"Num 16:32","14","all","H0853","HTo"
"Num 16:32","22","all","H0853","HTo"
"2Ch 21:17","7","all","H0853","HTo"
"Num 31:11","2","all","H0853","HTo"
"Num 31:11","6","all","H0853","HTo"
"Num 31:12","3","captives","H0853","HTo"
"Num 31:12","6","plunder","H0853","HTo"
"Num 31:12","10","spoil","H0853","HTo"
"Jos 11:14","19","person","H0853","HTo"
"Jos 11:14","29","leave","H0853","HTo"
"2Ch 28:8","22","spoil","H0853","HTo"
"1Ki 11:19","12","sister","H0853","HTo"
"Zec 4:7","15","stone","H0853","HTo"
"2Ch 16:12","27","Lord","H0853","HTo"
"Deu 16:3","23","days","H0853","HTo"
"Lev 5:7","9","compensation","H0853","HTo"
"Lev 6:6","6","compensation","H0853","HTo"
"Lev 7:2","6","burnt offering","H0853","HTo"
"Lev 7:2","10","guilt offering","H0853","HTo"
"Lev 7:2","12","blood","H0853","HTo"
"Lev 7:5","2","priest","H0853","HTo"
"Lev 19:21","2","compensation","H0853","HTo"
"Lev 9:15","4","offering","H0853","HTo"
"Lev 9:15","7","goat","H0853","HTo"
"Lev 14:49","4","house","H0853","HTo"
"Lev 14:52","3","house","H0853","HTo"
"1Ki 8:31","2","sins","H0853","HTo"
"2Ki 3:3","9","Israel","H0853","HTo"
"2Ki 10:29","12","Israel","H0853","HTo"
"2Ki 10:31","23","Israel","H0853","HTo"
"2Ki 17:21","8","Jeroboam","H0853","HTo"
"2Ki 17:21","15","Israel","H0853","HTo"
"2Ki 23:15","4","altar","H0853","HTo"
"2Ki 23:15","16","Israel","H0853","HTo"
"2Ki 23:15","22","altar","H0853","HTo"
"2Ki 23:15","27","high place","H0853","HTo"
"2Ki 23:15","32","reducing","H0853","HTo"
"Eze 43:22","13","altar","H0853","HTo"
"Num 11:5","3","fish","H0853","HTo"
"Num 11:5","11","cucumbers","H0853","HTo"
"Num 11:5","14","melons","H0853","HTo"
"Num 11:5","18","leeks","H0853","HTo"
"Num 11:5","22","onions","H0853","HTo"
"Num 11:5","26","garlic","H0853","HTo"
"Psa 130:8","4","Israel","H0853","HTo"
"Isa 53:6","16","iniquity","H0853","HTo"
"Eze 43:10","5","house","H0853","HTo"
"Eze 43:10","9","temple","H0853","HTo"
"Eze 43:10","16","plan","H0853","HTo"
"Gen 1:16","3","two","H0853","HTo"
"Gen 1:16","12","light","H0853","HTo"
"Gen 1:16","21","light","H0853","HTo"
"Gen 1:16","29","stars","H0853","HTo"
"Gen 10:12","1","Resen","H0853","HTo"
"Gen 12:17","3","Pharaoh","H0853","HTo"
"Gen 12:17","5","house","H0853","HTo"
"Gen 19:11","5","men","H0853","HTo"
"Num 14:12","9","nation","H0853","HTo"
"Deu 11:23","3","all","H0853","HTo"
"Jos 8:29","2","king","H0853","HTo"
"Jos 8:29","22","body","H0853","HTo"
"Jos 8:29","29","entrance","H0853","HTo"
"1Sa 6:18","30","ark","H0853","HTo"
"2Sa 15:23","29","wilderness","H0853","HTo"
"2Sa 18:17","2","Absalom","H0853","HTo"
"2Sa 18:17","11","forest","H0853","HTo"
"2Sa 19:4","5","face","H0853","HTo"
"2Sa 23:12","9","Philistines","H0853","HTo"
"1Ki 8:65","6","feast","H0853","HTo"
"2Ki 22:4","10","money","H0853","HTo"
"2Ki 25:9","2","house","H0853","HTo"
"2Ki 25:9","7","house","H0853","HTo"
"2Ki 25:9","10","all","H0853","HTo"
"2Ki 25:9","15","every","H0853","HTo"
"1Ch 11:14","9","Philistines","H0853","HTo"
"2Ch 7:8","6","feast","H0853","HTo"
"Neh 12:31","2","leaders","H0853","HTo"
"Isa 27:1","29","dragon","H0853","HTo"
"Jer 31:8","3","from","H0853","HTo"
"Jer 52:13","2","house","H0853","HTo"
"Jer 52:13","7","house","H0853","HTo"
"Jer 52:13","10","all","H0853","HTo"
"Jer 52:13","15","every","H0853","HTo"
"Eze 17:17","1","Pharaoh","H0853","HTo"
"Jer 31:11","4","Jacob","H0853","HTo"
"Exo 8:32","3","heart","H0853","HTo"
"Exo 8:32","14","people","H0853","HTo"
"1Sa 5:6","11","both","H0853","HTo"
"1Sa 5:6","14","Ashdod","H0853","HTo"
"1Sa 5:6","17","territory","H0853","HTo"
"1Ki 12:11","20","whips","H0853","HTo"
"1Ki 12:11","27","scorpions","H0853","HTo"
"2Ch 10:11","20","whips","H0853","HTo"
"1Ki 7:37","4","ten","H0853","HTo"
"Judg 4:24","15","Jabin","H0853","HTo"
"Isa 19:4","2","Egyptians","H0853","HTo"
"Num 18:29","7","contribution","H0853","HTo"
"Num 18:29","17","dedicated","H0853","HTo"
"Neh 10:39","9","contribution","H0853","HTo"
"Neh 10:39","40","house","H0853","HTo"
"Eze 43:21","3","bull","H0853","HTo"
"Eze 44:1","2","to","H0853","HTo"
"1Ki 6:16","2","twenty","H0853","HTo"
"2Ch 3:10","12","gold","H0853","HTo"
"Exo 35:19","3","garments","H0853","HTo"
"Exo 35:19","11","garments","H0853","HTo"
"Exo 35:19","17","garments","H0853","HTo"
"Exo 39:1","22","garments","H0853","HTo"
"Exo 39:1","31","Moses","H0853","HTo"
"Exo 39:41","3","garments","H0853","HTo"
"Exo 39:41","11","garments","H0853","HTo"
"Exo 39:41","17","garments","H0853","HTo"
"Lev 16:23","9","garments","H0853","HTo"
"2Ch 29:7","8","lamps","H0853","HTo"
"Isa 57:12","5","deeds","H0853","HTo"
"Jer 51:10","3","vindication","H0853","HTo"
"Jer 51:10","10","work","H0853","HTo"
"Jos 2:18","9","this","H0853","HTo"
"Jos 2:18","24","father","H0853","HTo"
"Jos 2:18","28","mother","H0853","HTo"
"Jos 2:18","32","brothers","H0853","HTo"
"Jos 2:18","36","all","H0853","HTo"
"1Ki 15:12","8","all","H0853","HTo"
"2Ki 21:21","12","idols","H0853","HTo"
"Eze 14:5","5","house","H0853","HTo"
"Eze 23:37","22","children","H0853","HTo"
"Gen 31:19","6","sheep","H0853","HTo"
"Gen 31:19","16","household gods","H0853","HTo"
"Judg 18:17","9","land","H0853","HTo"
"Judg 18:17","17","carved image","H0853","HTo"
"Judg 18:17","20","ephod","H0853","HTo"
"Judg 18:17","24","household gods","H0853","HTo"
"Judg 18:17","28","metal image","H0853","HTo"
"Jos 1:8","29","way","H0853","HTo"
"Deu 23:4","6","bread","H0853","HTo"
"Deu 23:4","25","Balaam","H0853","HTo"
"1Ki 9:15","13","house","H0853","HTo"
"1Ki 9:15","16","house","H0853","HTo"
"1Ki 9:15","21","Millo","H0853","HTo"
"1Ki 9:15","24","wall","H0853","HTo"
"1Ki 9:15","28","Hazor","H0853","HTo"
"1Ki 9:15","31","Megiddo","H0853","HTo"
"1Ki 9:15","34","Gezer","H0853","HTo"
"Lev 23:22","5","harvest","H0853","HTo"
"Lev 23:22","30","Lord","H0853","HTo"
"2Sa 22:28","3","people","H0853","HTo"
"Eze 22:29","15","sojourner","H0853","HTo"
"Isa 9:13","12","Lord","H0853","HTo"
"Gen 4:11","10","mouth","H0853","HTo"
"Gen 4:11","16","blood","H0853","HTo"
"Gen 9:5","3","lifeblood","H0853","HTo"
"Gen 9:5","27","life","H0853","HTo"
"Gen 9:6","14","man","H0853","HTo"
"Gen 37:31","3","robe","H0853","HTo"
"Gen 37:31","10","robe","H0853","HTo"
"Exo 29:16","3","ram","H0853","HTo"
"Exo 29:16","6","blood","H0853","HTo"
"Lev 1:5","2","bull","H0853","HTo"
"Lev 1:5","15","blood","H0853","HTo"
"Lev 1:5","19","blood","H0853","HTo"
"Lev 1:11","3","side","H0853","HTo"
"Lev 1:11","18","blood","H0853","HTo"
"Lev 1:15","9","head","H0853","HTo"
"Lev 3:2","19","blood","H0853","HTo"
"Lev 3:8","2","hand","H0853","HTo"
"Lev 3:8","11","front","H0853","HTo"
"Lev 3:8","19","blood","H0853","HTo"
"Lev 3:13","2","hand","H0853","HTo"
"Lev 3:13","10","front","H0853","HTo"
"Lev 3:13","18","blood","H0853","HTo"
"Lev 8:19","5","blood","H0853","HTo"
"Lev 9:12","3","burnt offering","H0853","HTo"
"Lev 9:12","11","blood","H0853","HTo"
"Lev 9:18","3","ox","H0853","HTo"
"Lev 9:18","6","ram","H0853","HTo"
"Lev 9:18","19","blood","H0853","HTo"
"Lev 14:6","5","bird","H0853","HTo"
"Lev 14:6","8","cedarwood","H0853","HTo"
"Lev 14:6","10","cedarwood","H0853","HTo"
"Lev 14:6","14","scarlet","H0853","HTo"
"Lev 14:6","20","hyssop","H0853","HTo"
"Lev 14:6","27","bird","H0853","HTo"
"Lev 14:6","29","bird","H0853","HTo"
"Lev 14:51","3","cedarwood","H0853","HTo"
"Lev 14:51","7","hyssop","H0853","HTo"
"Lev 14:51","10","scarlet","H0853","HTo"
"Lev 14:51","18","bird","H0853","HTo"
"Lev 14:51","23","blood","H0853","HTo"
"Lev 16:15","2","goat","H0853","HTo"
"Lev 16:15","10","blood","H0853","HTo"
"Lev 16:15","32","mercy seat","H0853","HTo"
"Lev 17:6","5","blood","H0853","HTo"
"Lev 20:18","5","woman","H0853","HTo"
"Lev 20:18","9","nakedness","H0853","HTo"
"Lev 20:18","14","fountain","H0853","HTo"
"Lev 20:18","19","fountain","H0853","HTo"
"Num 19:5","2","heifer","H0853","HTo"
"Num 19:5","8","skin","H0853","HTo"
"Num 19:5","11","flesh","H0853","HTo"
"Num 19:5","15","blood","H0853","HTo"
"Num 35:27","1","avenger","H0853","HTo"
"Num 35:27","19","manslayer","H0853","HTo"
"Deu 15:23","5","blood","H0853","HTo"
"2Ki 16:13","2","burnt offering","H0853","HTo"
"2Ki 16:13","5","grain offering","H0853","HTo"
"2Ki 16:13","10","drink offering","H0853","HTo"
"2Ki 16:13","14","blood","H0853","HTo"
"2Ch 29:22","8","blood","H0853","HTo"
"Psa 9:12","4","mindful","H0853","HTo"
"Gen 24:8","20","son","H0853","HTo"
"Jer 30:11","22","not","H0853","HTo"
"Job 27:5","6","till","H0853","HTo"
"Deu 34:8","4","Moses","H0853","HTo"
"1Ki 6:22","3","house","H0853","HTo"
"Lev 17:5","6","sacrifices","H0853","HTo"
"Lev 17:5","27","them","H0853","HTo"
"Judg 2:22","5","Israel","H0853","HTo"
"Judg 2:22","12","way","H0853","HTo"
"Eze 39:12","10","land","H0853","HTo"
"Eze 46:18","15","sons","H0853","HTo"
"Exo 5:20","2","Moses","H0853","HTo"
"Exo 5:20","4","Aaron","H0853","HTo"
"Gen 33:19","12","piece","H0853","HTo"
"Gen 49:30","19","field","H0853","HTo"
"Jer 32:9","3","field","H0853","HTo"
"Jer 32:9","19","money","H0853","HTo"
"Deu 4:43","1","Bezer","H0853","HTo"
"Deu 4:43","11","Ramoth","H0853","HTo"
"Deu 4:43","18","Golan","H0853","HTo"
"Exo 28:15","21","it","H0853","HTo"
"Lev 9:16","3","burnt offering","H0853","HTo"
"Lev 18:4","3","rules","H0853","HTo"
"Lev 18:4","7","statutes","H0853","HTo"
"Lev 19:37","2","all","H0853","HTo"
"Lev 19:37","7","rules","H0853","HTo"
"Lev 19:37","13","Lord","H0853","HTo"
"Num 9:3","14","appointed time","H0853","HTo"
"Num 9:3","27","it","H0853","HTo"
"Deu 4:5","3","statutes","H0853","HTo"
"Deu 4:14","2","commanded","H0853","HTo"
"Deu 4:14","12","statutes","H0853","HTo"
"Deu 4:14","21","land","H0853","HTo"
"Deu 6:1","18","do","H0853","HTo"
"Deu 7:11","5","commandment","H0853","HTo"
"Deu 7:11","8","statutes","H0853","HTo"
"Deu 7:11","12","rules","H0853","HTo"
"Deu 8:11","6","Lord","H0853","HTo"
"Deu 26:16","15","statutes","H0853","HTo"
"Deu 26:16","18","rules","H0853","HTo"
"Deu 26:16","24","all","H0853","HTo"
"2Sa 15:6","19","hearts","H0853","HTo"
"1Ki 8:58","27","fathers","H0853","HTo"
"2Ki 25:6","3","king","H0853","HTo"
"2Ki 25:6","7","king","H0853","HTo"
"2Ch 33:8","6","foot","H0853","HTo"
"2Ch 33:8","23","all","H0853","HTo"
"Ezr 3:4","2","Feast","H0853","HTo"
"Job 14:3","7","bring","H0853","HTo"
"Pro 16:33","2","lot","H0853","HTo"
"Jer 39:5","7","Zedekiah","H0853","HTo"
"Jer 39:5","13","up","H0853","HTo"
"Jer 51:9","2","Babylon","H0853","HTo"
"Jer 52:9","3","king","H0853","HTo"
"Jer 52:9","7","king","H0853","HTo"
"Eze 20:19","12","rules","H0853","HTo"
"Eze 20:19","14","rules","H0853","HTo"
"Num 27:5","3","case","H0853","HTo"
"2Ch 4:20","2","lampstands","H0853","HTo"
"Exo 9:23","3","staff","H0853","HTo"
"Exo 14:16","4","staff","H0853","HTo"
"Exo 14:16","8","hand","H0853","HTo"
"Jos 24:23","6","gods","H0853","HTo"
"Jos 24:23","13","heart","H0853","HTo"
"2Sa 6:10","9","ark","H0853","HTo"
"2Sa 6:17","2","ark","H0853","HTo"
"2Sa 6:17","7","place","H0853","HTo"
"2Sa 21:10","6","sackcloth","H0853","HTo"
"2Sa 21:10","37","beasts","H0853","HTo"
"1Ch 13:13","6","ark","H0853","HTo"
"1Ch 16:1","2","ark","H0853","HTo"
"1Ch 16:1","8","inside","H0853","HTo"
"Gen 7:23","2","every","H0853","HTo"
"Gen 8:1","3","Noah","H0853","HTo"
"Gen 8:1","5","all","H0853","HTo"
"Gen 8:1","10","all","H0853","HTo"
"Lev 11:3","11","eat","H0853","HTo"
"Lev 19:19","3","statutes","H0853","HTo"
"Num 3:41","3","Levites","H0853","HTo"
"Num 3:41","15","cattle","H0853","HTo"
"Num 31:9","4","women","H0853","HTo"
"Num 31:9","7","little ones","H0853","HTo"
"Num 31:9","13","all","H0853","HTo"
"Num 31:9","19","all","H0853","HTo"
"Num 31:9","23","goods","H0853","HTo"
"Num 31:26","2","count","H0853","HTo"
"Deu 14:6","14","eat","H0853","HTo"
"Neh 10:36","16","firstborn","H0853","HTo"
"Neh 10:36","28","firstborn","H0853","HTo"
"Jer 31:27","7","house","H0853","HTo"
"Jer 31:27","10","house","H0853","HTo"
"Lev 11:14","2","kite","H0853","HTo"
"Lev 11:14","6","falcon","H0853","HTo"
"Lev 11:15","1","every","H0853","HTo"
"Lev 11:16","2","ostrich","H0853","HTo"
"Lev 11:16","7","nighthawk","H0853","HTo"
"Lev 11:16","11","sea gull","H0853","HTo"
"Lev 11:16","15","hawk","H0853","HTo"
"Lev 11:19","2","stork","H0853","HTo"
"Lev 11:19","11","hoopoe","H0853","HTo"
"Lev 11:19","15","bat","H0853","HTo"
"Lev 11:22","1","Of them","H0853","HTo"
"Lev 11:22","7","locust","H0853","HTo"
"Lev 11:22","13","bald locust","H0853","HTo"
"Lev 11:22","20","cricket","H0853","HTo"
"Lev 11:22","27","grasshopper","H0853","HTo"
"Deu 14:13","5","falcon","H0853","HTo"
"Deu 14:14","1","every","H0853","HTo"
"Deu 14:15","1","ostrich","H0853","HTo"
"Deu 14:15","7","nighthawk","H0853","HTo"
"Deu 14:15","11","sea gull","H0853","HTo"
"Deu 14:15","15","hawk","H0853","HTo"
"Job 13:10","4","secret","H0853","HTo"
"Gen 6:22","7","God","H0853","HTo"
"Gen 28:15","27","what","H0853","HTo"
"Gen 40:15","17","pit","H0853","HTo"
"Gen 41:34","9","land","H0853","HTo"
"Exo 4:17","7","staff","H0853","HTo"
"Exo 4:17","16","signs","H0853","HTo"
"Exo 7:6","5","so","H0853","HTo"
"Exo 8:7","8","frogs","H0853","HTo"
"Exo 12:28","9","Moses","H0853","HTo"
"Exo 12:47","4","it","H0853","HTo"
"Exo 12:50","11","Moses","H0853","HTo"
"Exo 12:50","13","Aaron","H0853","HTo"
"Exo 18:8","7","done","H0853","HTo"
"Exo 18:8","21","hardship","H0853","HTo"
"Exo 35:29","12","bring","H0853","HTo"
"Exo 36:8","10","tabernacle","H0853","HTo"
"Exo 36:8","13","They","H0853","HTo"
"Exo 39:3","1","out","H0853","HTo"
"Exo 40:16","8","so","H0853","HTo"
"Lev 16:9","4","goat","H0853","HTo"
"Lev 22:31","6","Lord","H0853","HTo"
"Lev 26:3","8","commandments","H0853","HTo"
"Lev 26:3","11","them","H0853","HTo"
"Lev 26:16","12","wasting disease","H0853","HTo"
"Lev 26:16","15","fever","H0853","HTo"
"Num 1:54","11","Moses","H0853","HTo"
"Num 2:34","9","Moses","H0853","HTo"
"Num 8:3","16","Moses","H0853","HTo"
"Num 8:20","18","Moses","H0853","HTo"
"Num 8:22","9","service","H0853","HTo"
"Num 8:22","27","Moses","H0853","HTo"
"Num 9:2","5","Passover","H0853","HTo"
"Num 9:5","3","Passover","H0853","HTo"
"Num 9:5","24","Moses","H0853","HTo"
"Num 15:13","5","things","H0853","HTo"
"Num 15:30","18","Lord","H0853","HTo"
"Num 17:11","7","did","H0853","HTo"
"Num 31:31","11","Moses","H0853","HTo"
"Num 36:10","9","Moses","H0853","HTo"
"Deu 5:32","10","not","H0853","HTo"
"Deu 11:3","1","signs","H0853","HTo"
"Deu 11:3","5","deeds","H0853","HTo"
"Deu 11:6","17","mouth","H0853","HTo"
"Deu 11:6","22","households","H0853","HTo"
"Deu 11:6","26","tents","H0853","HTo"
"Deu 11:6","30","every","H0853","HTo"
"Deu 13:18","10","all","H0853","HTo"
"Deu 15:5","14","all","H0853","HTo"
"Deu 16:1","2","month","H0853","HTo"
"Deu 21:12","8","head","H0853","HTo"
"Deu 21:12","13","nails","H0853","HTo"
"Deu 24:8","17","priests","H0853","HTo"
"Deu 24:9","4","did","H0853","HTo"
"Deu 25:17","2","what","H0853","HTo"
"Deu 27:10","8","commandments","H0853","HTo"
"Deu 27:10","11","statutes","H0853","HTo"
"Deu 30:8","9","all","H0853","HTo"
"Deu 31:4","21","them","H0853","HTo"
"Jos 4:23","6","waters","H0853","HTo"
"Jos 5:10","8","Passover","H0853","HTo"
"Jos 9:10","2","did","H0853","HTo"
"Jos 9:26","7","hand","H0853","HTo"
"Jos 10:23","6","five","H0853","HTo"
"Jos 10:23","15","king","H0853","HTo"
"Jos 10:23","18","king","H0853","HTo"
"Jos 10:23","21","king","H0853","HTo"
"Jos 10:23","24","king","H0853","HTo"
"Jos 10:23","27","king","H0853","HTo"
"Jos 14:5","9","Moses","H0853","HTo"
"Jos 14:5","13","land","H0853","HTo"
"Judg 9:27","5","vineyards","H0853","HTo"
"Judg 9:27","18","Abimelech","H0853","HTo"
"2Sa 5:25","10","Philistines","H0853","HTo"
"2Sa 19:24","23","clothes","H0853","HTo"
"2Sa 21:11","4","what","H0853","HTo"
"2Sa 21:14","2","bones","H0853","HTo"
"1Ki 7:40","4","pots","H0853","HTo"
"1Ki 7:40","7","shovels","H0853","HTo"
"1Ki 7:40","11","basins","H0853","HTo"
"1Ki 7:40","16","all","H0853","HTo"
"1Ki 12:32","35","priests","H0853","HTo"
"1Ki 19:1","5","all","H0853","HTo"
"1Ki 19:1","12","all","H0853","HTo"
"1Ki 19:1","16","prophets","H0853","HTo"
"2Ki 11:9","12","each","H0853","HTo"
"1Ch 14:16","11","army","H0853","HTo"
"1Ch 20:3","5","people","H0853","HTo"
"2Ch 4:11","4","pots","H0853","HTo"
"2Ch 4:11","7","shovels","H0853","HTo"
"2Ch 4:11","11","basins","H0853","HTo"
"2Ch 4:11","19","work","H0853","HTo"
"2Ch 7:11","3","house","H0853","HTo"
"2Ch 7:11","8","house","H0853","HTo"
"2Ch 7:11","11","All","H0853","HTo"
"2Ch 30:13","7","Feast","H0853","HTo"
"2Ch 35:17","7","Passover","H0853","HTo"
"2Ch 35:17","13","Feast","H0853","HTo"
"Ezr 6:19","13","Passover","H0853","HTo"
"Neh 9:34","1","kings","H0853","HTo"
"Est 1:15","13","command","H0853","HTo"
"Est 9:23","4","what","H0853","HTo"
"Est 9:23","9","what","H0853","HTo"
"Isa 2:20","8","idols","H0853","HTo"
"Isa 2:20","12","idols","H0853","HTo"
"Jer 2:17","9","Lord","H0853","HTo"
"Eze 16:30","11","all","H0853","HTo"
"Eze 46:12","16","gate","H0853","HTo"
"Eze 46:12","23","burnt offering","H0853","HTo"
"Eze 46:12","26","peace offerings","H0853","HTo"
"Eze 46:12","42","gate","H0853","HTo"
"Gen 5:1","10","him","H0853","HTo"
"Gen 6:14","8","in","H0853","HTo"
"Gen 6:14","14","inside","H0853","HTo"
"Gen 6:15","8","300","H0853","HTo"
"Gen 7:4","16","every","H0853","HTo"
"Gen 29:22","3","all","H0853","HTo"
"Exo 25:13","6","gold","H0853","HTo"
"Exo 25:18","8","two","H0853","HTo"
"Exo 25:19","20","cherubim","H0853","HTo"
"Exo 25:29","15","them","H0853","HTo"
"Exo 25:37","4","lamps","H0853","HTo"
"Exo 25:37","6","lamps","H0853","HTo"
"Exo 25:39","2","all","H0853","HTo"
"Exo 25:39","4","all","H0853","HTo"
"Exo 26:1","3","tabernacle","H0853","HTo"
"Exo 26:1","17","them","H0853","HTo"
"Exo 26:7","11","curtains","H0853","HTo"
"Exo 26:15","4","frames","H0853","HTo"
"Exo 26:18","3","frames","H0853","HTo"
"Exo 26:29","3","frames","H0853","HTo"
"Exo 26:29","9","rings","H0853","HTo"
"Exo 26:29","18","bars","H0853","HTo"
"Exo 26:31","13","cherubim","H0853","HTo"
"Exo 26:37","8","gold","H0853","HTo"
"Exo 27:6","9","bronze","H0853","HTo"
"Exo 27:9","2","court","H0853","HTo"
"Exo 28:6","3","ephod","H0853","HTo"
"Exo 28:26","6","two","H0853","HTo"
"Exo 28:31","2","robe","H0853","HTo"
"Exo 30:1","5","it","H0853","HTo"
