cluster,verse,term,strongs,bucket,overlap,R_read,M_lexical,flagged
M26,Pro 11:30,tsad.diq,H6662,LOW,0.20,"righteous person, one who is morally and relationally upright","just, lawful, righteous just, righteous (in government) just, right (in one's ca",0
M26,Hos 14:9,tsad.diq,H6662,LOW,0.20,righteous/upright (in moral conduct and standing),"just, lawful, righteous just, righteous (in government) just, right (in one's ca",0
M26,Pro 11:9,tsad.diq,H6662,LOW,0.20,righteous (moral status of those delivered by knowledge),"just, lawful, righteous just, righteous (in government) just, right (in one's ca",0
M26,Amo 5:12,tsad.diq,H6662,LOW,0.20,righteous (in personal moral conduct and standing),"just, lawful, righteous just, righteous (in government) just, right (in one's ca",0
M26,Deu 25:1,tsad.diq,H6662,LOW,0.20,innocent / righteous (in cause) — the one in the right whom the judges must acquit,"just, lawful, righteous just, righteous (in government) just, right (in one's ca",0
M26,Psa 103:17,tse.da.qah,H6666,LOW,0.20,righteousness (God's covenant righteousness extended to the God-fearing),"justice, righteousness righteousness (in government) of judge, ruler, king of la",0
M26,Isa 58:2,tse.da.qah,H6666,LOW,0.20,"righteousness (as a quality practiced by a nation—""as if they were a nation that did righteousness"")","justice, righteousness righteousness (in government) of judge, ruler, king of la",0
M26,Psa 106:31,tse.da.qah,H6666,LOW,0.20,righteousness (moral standing reckoned to a person),"justice, righteousness righteousness (in government) of judge, ruler, king of la",0
M26,Mic 7:9,tse.da.qah,H6666,LOW,0.20,righteousness / vindication — God's saving vindication of Micah,"justice, righteousness righteousness (in government) of judge, ruler, king of la",0
M26,Isa 41:10,tse.deq,H6664G,LOW,0.20,"righteousness (as divine attribute, modifying ""right hand"")","justice, rightness, righteousness what is right or just or normal, rightness, ju",0
M26,Isa 51:7,tse.deq,H6664G,LOW,0.20,righteousness (as the defining knowledge of the people addressed),"justice, rightness, righteousness what is right or just or normal, rightness, ju",0
M26,Psa 45:4,tse.deq,H6664G,LOW,0.20,righteousness — moral rightness as a cause championed by the king,"justice, rightness, righteousness what is right or just or normal, rightness, ju",0
M26,Psa 119:144,tse.deq,H6664G,LOW,0.20,"righteousness, rightness (as a quality characterizing God's testimonies)","justice, rightness, righteousness what is right or just or normal, rightness, ju",0
M26,Isa 64:5,tse.deq,H6664G,LOW,0.20,righteousness — the right conduct God meets and welcomes,"justice, rightness, righteousness what is right or just or normal, rightness, ju",0
M27,1Sa 16:16,ra,H7451A,LOW,0.20,harmful / painful (spirit causing distress),": harmful adj 1) bad, evil 1a) bad, disagreeable, malignant 1b) bad, unpleasant,",0
M27,1Ki 14:9,ra.a,H7489A,LOW,0.20,to do evil — Jeroboam's evil surpassing all before him," /// to be displeasing to be sad to be injurious, be evil to be wicked, be evil (ethi /// to do an injury or hurt to do evil or wickedly mischief (participle)",0
M27,Num 11:10,ra.a,H7489A,LOW,0.20,to be displeased — Moses' grieved displeasure under the burden of the people," /// to be displeasing to be sad to be injurious, be evil to be wicked, be evil (ethi /// to do an injury or hurt to do evil or wickedly mischief (participle)",0
M27,1Sa 12:20,ra.ah,H7451I,LOW,0.20,evil (ethical wrongdoing) committed by the people,": harm 1) evil, misery, distress, injury 1a) evil, misery, distress 1b) evil, in",0
M27,Neh 13:7,ra.ah,H7451I,LOW,0.20,"evil, wrong (ethical wrongdoing committed in the temple)",": harm 1) evil, misery, distress, injury 1a) evil, misery, distress 1b) evil, in",0
M27,1Sa 12:17,ra.ah,H7451I,LOW,0.20,wickedness/evil (ethical evil; moral wrongdoing),": harm 1) evil, misery, distress, injury 1a) evil, misery, distress 1b) evil, in",0
M27,Jer 33:5,ra.ah,H7451I,LOW,0.20,evil — the city's evil for which God hid his face,": harm 1) evil, misery, distress, injury 1a) evil, misery, distress 1b) evil, in",0
M27,Isa 51:13,sha.chat,H7843,LOW,0.20,to destroy (the oppressor's destructive intent toward Israel)," /// spoiled, ruined (participle) Aramaic equivalent: she.chat (שְׁחַת ""to corrupt"" H /// to be marred, be spoiled, be corrupted, be corrupt, be injured, be ruined, be ro /// to spoil, ruin to pervert, corrupt, deal corruptly (morally) /// to spoil, ruin, destroy to pervert, corrupt (morally) destroyer (participle)",0
M27,2Sa 1:14,sha.chat,H7843,LOW,0.20,to destroy (put out the hand to destroy the Lord's anointed)," /// spoiled, ruined (participle) Aramaic equivalent: she.chat (שְׁחַת ""to corrupt"" H /// to be marred, be spoiled, be corrupted, be corrupt, be injured, be ruined, be ro /// to spoil, ruin to pervert, corrupt, deal corruptly (morally) /// to spoil, ruin, destroy to pervert, corrupt (morally) destroyer (participle)",0
M27,Hos 11:9,sha.chat,H7843,LOW,0.20,to destroy — the destruction God declines to execute on Ephraim," /// spoiled, ruined (participle) Aramaic equivalent: she.chat (שְׁחַת ""to corrupt"" H /// to be marred, be spoiled, be corrupted, be corrupt, be injured, be ruined, be ro /// to spoil, ruin to pervert, corrupt, deal corruptly (morally) /// to spoil, ruin, destroy to pervert, corrupt (morally) destroyer (participle)",0
M27,Eze 9:8,sha.chat,H7843,LOW,0.20,to destroy — the destruction Ezekiel fears for the whole remnant," /// spoiled, ruined (participle) Aramaic equivalent: she.chat (שְׁחַת ""to corrupt"" H /// to be marred, be spoiled, be corrupted, be corrupt, be injured, be ruined, be ro /// to spoil, ruin to pervert, corrupt, deal corruptly (morally) /// to spoil, ruin, destroy to pervert, corrupt (morally) destroyer (participle)",0
M27,1Ch 20:1,sha.chat,H7843,LOW,0.20,to ravage / destroy — Joab's ravaging of the Ammonites' country," /// spoiled, ruined (participle) Aramaic equivalent: she.chat (שְׁחַת ""to corrupt"" H /// to be marred, be spoiled, be corrupted, be corrupt, be injured, be ruined, be ro /// to spoil, ruin to pervert, corrupt, deal corruptly (morally) /// to spoil, ruin, destroy to pervert, corrupt (morally) destroyer (participle)",0
M27,2Sa 11:1,sha.chat,H7843,LOW,0.20,to ravage / destroy — Joab and Israel ravaging the Ammonites," /// spoiled, ruined (participle) Aramaic equivalent: she.chat (שְׁחַת ""to corrupt"" H /// to be marred, be spoiled, be corrupted, be corrupt, be injured, be ruined, be ro /// to spoil, ruin to pervert, corrupt, deal corruptly (morally) /// to spoil, ruin, destroy to pervert, corrupt (morally) destroyer (participle)",0
M28,Zec 7:14,cha.mu.dah,H2532B,LOW,0.20,desirable/pleasant (as a quality describing the land),"desirableness, preciousness",0
M28,Rom 1:29,phthonos,G5355,LOW,0.20,envy — part of the debased-mind catalogue,"envy, jealously, spite, Mt. 27:18; Mk. 15:10; Rom. 1:29; Gal. 5:21; Phil. 1:15;",0
M28,1Ti 6:4,phthonos,G5355,LOW,0.20,envy — one fruit of the controversialist's diseased craving,"envy, jealously, spite, Mt. 27:18; Mk. 15:10; Rom. 1:29; Gal. 5:21; Phil. 1:15;",0
M28,Psa 112:10,ta.a.vah,H8378,LOW,0.20,"desire — the craving of the wicked, which comes to nothing","desire desire, wish, longings of one's heart lust, appetite, covetousness (bad s",0
M29,Deu 31:21,ye.tser,H3336,LOW,0.20,inclination/disposition (inner tendency/framing of the will),"form, framing, purpose, framework form pottery graven image man (as formed from",0
M30,Eze 3:9,me.ri,H4805H,LOW,0.20,rebellion — characterizing the house of Israel as defiant,rebellion rebellion rebellious (in construct),0
M30,1Ch 22:13,sha.mar,H8104J,LOW,0.20,to carefully observe/keep (the statutes and ordinances),"1a1) to keep, have charge of 1a2) to keep, guard, keep watch and ward, protect, /// 1b1) to be on one's guard, take heed, take care, beware 1b2) to keep oneself, re",0
M30,2Ch 19:7,sha.mar,H8104J,LOW,0.20,"to be careful, give diligent heed (in one's conduct)","1a1) to keep, have charge of 1a2) to keep, guard, keep watch and ward, protect, /// 1b1) to be on one's guard, take heed, take care, beware 1b2) to keep oneself, re",0
M30,Deu 13:4,sha.mar,H8104G,LOW,0.20,"to keep, observe (his commandments) — faithful covenantal observance","1a1) to keep, have charge of 1a2) to keep, guard, keep watch and ward, protect, /// 1b1) to be on one's guard, take heed, take care, beware 1b2) to keep oneself, re",0
M30,Deu 8:6,sha.mar,H8104G,LOW,0.20,to keep/observe the commandments of the Lord your God,"1a1) to keep, have charge of 1a2) to keep, guard, keep watch and ward, protect, /// 1b1) to be on one's guard, take heed, take care, beware 1b2) to keep oneself, re",0
M30,Ecc 12:13,sha.mar,H8104G,LOW,0.20,"to observe, keep, perform (God's commandments)","1a1) to keep, have charge of 1a2) to keep, guard, keep watch and ward, protect, /// 1b1) to be on one's guard, take heed, take care, beware 1b2) to keep oneself, re",0
M30,Eze 20:21,sha.mar,H8104J,LOW,0.20,to be careful / keep — the careful obedience the children failed,"1a1) to keep, have charge of 1a2) to keep, guard, keep watch and ward, protect, /// 1b1) to be on one's guard, take heed, take care, beware 1b2) to keep oneself, re",0
M31,1Cor 13:2,pistis,G4102G,LOW,0.20,extraordinary wonder-working faith — a charismatic capacity to trust God for miraculous outcomes,"faith, faithfulness, belief, trust, with an implication that actions based on th",0
M33,Amo 5:13,da.mam,H1826H,LOW,0.20,"to be silent, to keep silent (Qal — refraining from speech)"," /// 1a1) to be silent 1a2) to be still, die 1a3) to be struck dumb 1b) /// to be silenced, be made silent, destroyed 1c) (Poal) to make quiet 1d)",0
M33,Job 15:21,sha.lom,H7965I,LOW,0.20,"prosperity, welfare (outward condition of wellbeing)",": well-being 1) completeness, soundness, welfare, peace 1a) completeness (in num",0
M33,Job 21:9,sha.lom,H7965I,LOW,0.20,"safety, soundness (freedom from harm and fear)",": well-being 1) completeness, soundness, welfare, peace 1a) completeness (in num",0
M33,Est 2:11,sha.lom,H7965K,LOW,0.20,"welfare, health (Esther's condition and wellbeing)",": greeting 1) completeness, soundness, welfare, peace 1a) completeness (in numbe",0
M33,Jer 25:37,sha.lom,H7965G,LOW,0.20,peace — the peaceful pastures/folds now devastated,": peace 1) completeness, soundness, welfare, peace 1a) completeness (in number)",0
M33,Pro 15:18,sha.qat,H8252,LOW,0.20,to quiet / still — the slow-to-anger stilling contention,"to be quiet, be undisturbed to be at peace (of land) to be quiet, be inactive /// to show quietness quietness, display of quietness (subst) to quiet, be quiet to",0
M34,Job 1:1,tam,H8535,LOW,0.20,blameless/complete — moral integrity with no deficiency,"perfect, complete complete, perfect one who lacks nothing in physical strength,",0
M34,Job 1:8,tam,H8535,LOW,0.20,"morally complete, without blemish in character","perfect, complete complete, perfect one who lacks nothing in physical strength,",0
M35,2Cor 5:11,peithō,G3982,LOW,0.20,to persuade — urging others toward conviction,"to persuade to urge on, incite, persuade, prevail upon",0
M35,Rom 14:14,peithō,G3982,LOW,0.20,"to be persuaded, to stand in a state of confident conviction","to persuade to urge on, incite, persuade, prevail upon",0
M35,Rom 2:8,peithō,G3982,LOW,0.20,to obey / be persuaded by — the misplaced obedience to unrighteousness,"to persuade to urge on, incite, persuade, prevail upon",0
M36,2Sa 10:19,a.vad,H5647G,LOW,0.20,"to serve as subjects, to render political allegiance","1a1) to labour, work, do work 1a2) to work for another, serve another by labour /// 1d1) to compel to labour or work, cause to labour, cause to serve 1d2) to cause /// to be worked 1d)",0
M36,Jer 25:11,a.vad,H5647G,LOW,0.20,to serve as subjects (the nations shall serve the king of Babylon),"1a1) to labour, work, do work 1a2) to work for another, serve another by labour /// 1d1) to compel to labour or work, cause to labour, cause to serve 1d2) to cause /// to be worked 1d)",0
M36,2Ki 17:33,a.vad,H5647H,LOW,0.20,to worship/serve (idols—their own gods),"1a1) to labour, work, do work 1a2) to work for another, serve another by labour /// 1d1) to compel to labour or work, cause to labour, cause to serve 1d2) to cause /// to be led or enticed to serve",0
M36,2Ki 17:41,a.vad,H5647H,LOW,0.20,to worship/serve (carved images—idols),"1a1) to labour, work, do work 1a2) to work for another, serve another by labour /// 1d1) to compel to labour or work, cause to labour, cause to serve 1d2) to cause /// to be led or enticed to serve",0
M36,1Sa 12:14,a.vad,H5647G,LOW,0.20,to serve God (covenantal service/worship),"1a1) to labour, work, do work 1a2) to work for another, serve another by labour /// 1d1) to compel to labour or work, cause to labour, cause to serve 1d2) to cause /// to be worked 1d)",0
M36,Isa 19:21,a.vad,H5647H,LOW,0.20,"to worship, serve God (with sacrifice and offering)","1a1) to labour, work, do work 1a2) to work for another, serve another by labour /// 1d1) to compel to labour or work, cause to labour, cause to serve 1d2) to cause /// to be led or enticed to serve",0
M36,Eph 6:5,doulos,G1401,LOW,0.20,"bondservant, slave — a person in a condition of servitude","- a slave (literal or figurative, involuntary or voluntary; frequently, therefor",0
M36,Col 4:1,doulos,G1401,LOW,0.20,a slave/bondservant in subjection to a human master,"- a slave (literal or figurative, involuntary or voluntary; frequently, therefor",0
M36,Heb 12:28,latreuō,G3000,LOW,0.20,to render religious service and worship to God,"to serve, minister (in religious duties) to be a servant, to serve, Acts 27:23;",0
M37,Pro 1:29,ba.char,H0977,LOW,0.20,"to choose, decide for (volitional election — negated: ""did not choose"")",to be chosen /// to choose,0
M37,Job 34:4,ba.char,H0977,LOW,0.20,to choose (Qal cohortative: let us choose together),to be chosen /// to choose,0
M37,Num 16:5,ba.char,H0977,LOW,0.20,"to choose, elect (God choosing the one he brings near)",to be chosen /// to choose,0
M37,1Sa 20:30,ba.char,H0977,LOW,0.20,"to choose — Jonathan's choosing of David, which enrages Saul",to be chosen /// to choose,0
M37,Deu 21:5,ba.char,H0977,LOW,0.20,to choose — the LORD's choosing of the Levites to minister and bless,to be chosen /// to choose,0
M37,Luk 1:13,kaleō,G2564G,LOW,0.20,"to name, give a name to (authoritative naming of the child)","to call, invite, summon. The authority of the speaker dictates the nature of the",0
M37,Deu 17:19,qa.ra,H7121J,LOW,0.20,to read (it) — oral reading of the law scroll,"1a1) to call, cry, utter a loud sound 1a2) to call unto, cry (for help), call (w /// 1b1) to call oneself 1b2) to be called, be proclaimed, be read aloud, be summone",0
M37,Pro 7:4,qa.ra,H7121G,LOW,0.20,"to call, designate by intimate relational title","1a1) to call, cry, utter a loud sound 1a2) to call unto, cry (for help), call (w /// 1b1) to call oneself 1b2) to be called, be proclaimed, be read aloud, be summone /// to be called, be named, be called out, be chosen",0
M37,Isa 12:4,qa.ra,H7121G,LOW,0.20,"call upon (his name) — invoke, entreat by name","1a1) to call, cry, utter a loud sound 1a2) to call unto, cry (for help), call (w /// 1b1) to call oneself 1b2) to be called, be proclaimed, be read aloud, be summone /// to be called, be named, be called out, be chosen",0
