id,verse_context_group_id,owning_registry_no,cluster_assignment,dimension,anchor_count,related_count,set_aside_count,total_verse_count,delete_flagged,dimension_confidence,manual_override,notes,last_modified,dominant_subject
8500,2422,173,C14,04 — Volition,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8501,2423,173,C14,04 — Volition,1,2,0,3,0,KEYWORD_WEAK,0,,2026-04-09,
8502,2424,173,C14,11 — Divine-Human Correspondence,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8503,2425,173,C14,11 — Divine-Human Correspondence,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8504,2426,173,C14,11 — Divine-Human Correspondence,1,10,14,11,0,KEYWORD_WEAK,0,,2026-04-09,
8505,2427,173,C14,04 — Volition,1,7,14,8,0,KEYWORD_STRONG,0,,2026-04-09,
8506,2428,173,C14,04 — Volition,1,10,170,11,0,KEYWORD_WEAK,0,,2026-04-09,
8507,2429,173,C14,06 — Relational Disposition,1,10,170,11,0,KEYWORD_WEAK,0,,2026-04-09,
8508,2430,173,C14,11 — Divine-Human Correspondence,1,7,170,8,0,KEYWORD_WEAK,0,,2026-04-09,
8509,2431,173,C14,11 — Divine-Human Correspondence,1,11,170,12,0,KEYWORD_WEAK,0,,2026-04-09,
8510,2432,173,C14,07 — Vitality / Existence,1,6,170,7,0,KEYWORD_WEAK,0,,2026-04-09,
8511,2433,173,C14,05 — Moral Character,1,0,170,1,0,KEYWORD_WEAK,0,,2026-04-09,
8512,2434,173,C14,09 — Agency / Power,1,3,0,4,0,KEYWORD_WEAK,0,,2026-04-09,
8513,2435,173,C14,04 — Volition,1,18,0,19,0,KEYWORD_WEAK,0,,2026-04-09,
8514,2436,173,C14,04 — Volition,1,7,20,8,0,ROOT_INFERRED,0,ROOT_INFERRED from root YESH: 1/2 (50%),2026-04-09,
8515,2437,173,C14,02 — Emotion — Negative,1,10,20,11,0,KEYWORD_WEAK,0,,2026-04-09,
8516,2438,173,C14,04 — Volition,1,20,20,21,0,KEYWORD_WEAK,0,,2026-04-09,
8517,2439,173,C14,10 — Dependence / Creatureliness,1,4,176,5,0,KEYWORD_WEAK,0,,2026-04-09,
8518,2440,173,C14,10 — Dependence / Creatureliness,1,8,176,9,0,ROOT_INFERRED,0,ROOT_INFERRED from root YASHAV: 2/3 (67%),2026-04-09,
8519,2441,173,C14,10 — Dependence / Creatureliness,1,6,176,7,0,KEYWORD_WEAK,0,,2026-04-09,
8520,2442,173,C14,10 — Dependence / Creatureliness,1,7,176,8,0,ROOT_INFERRED,0,ROOT_INFERRED from root YASHAV: 3/4 (75%),2026-04-09,
8521,2443,173,C14,10 — Dependence / Creatureliness,1,5,176,6,0,ROOT_INFERRED,0,ROOT_INFERRED from root YASHAV: 4/5 (80%),2026-04-09,
8522,2444,173,C14,02 — Emotion — Negative,1,4,176,5,0,KEYWORD_WEAK,0,,2026-04-09,
8523,2445,173,C14,02 — Emotion — Negative,1,14,1,15,0,KEYWORD_WEAK,0,,2026-04-09,
8524,2446,173,C14,09 — Agency / Power,1,24,0,25,0,KEYWORD_WEAK,0,,2026-04-09,
8525,2447,173,C14,04 — Volition,2,3,0,5,0,KEYWORD_WEAK,0,,2026-04-09,
8526,2448,173,C14,05 — Moral Character,1,1,19,2,0,KEYWORD_STRONG,0,,2026-04-09,
8527,2449,173,C14,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
8528,2450,173,C14,05 — Moral Character,2,8,44,10,0,KEYWORD_WEAK,0,,2026-04-09,
8529,2451,173,C14,05 — Moral Character,1,2,44,3,0,ROOT_INFERRED,0,ROOT_INFERRED from root NACHAL: 2/4 (50%),2026-04-09,
8530,2452,173,C14,11 — Divine-Human Correspondence,2,5,165,7,0,KEYWORD_WEAK,0,,2026-04-09,
8531,2453,173,C14,05 — Moral Character,1,4,165,5,0,KEYWORD_WEAK,0,,2026-04-09,
8532,2454,173,C14,03 — Cognition,1,5,165,6,0,KEYWORD_WEAK,0,,2026-04-09,
8533,2455,173,C14,,2,14,0,16,0,UNCLASSIFIED,0,,2026-04-09,
8534,2456,173,C14,02 — Emotion — Negative,2,11,247,13,0,KEYWORD_WEAK,0,,2026-04-09,
8535,2457,173,C14,,2,18,243,20,0,UNCLASSIFIED,0,,2026-04-09,
8536,2458,173,C14,,2,1,51,3,0,UNCLASSIFIED,0,,2026-04-09,
8537,2459,173,C14,11 — Divine-Human Correspondence,2,5,51,7,0,KEYWORD_STRONG,0,,2026-04-09,
8538,2460,174,C02,03 — Cognition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8539,2461,174,C02,06 — Relational Disposition,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8540,2462,174,C02,03 — Cognition,2,3,29,5,0,KEYWORD_WEAK,0,,2026-04-09,
8541,2463,174,C02,03 — Cognition,2,7,29,9,0,KEYWORD_WEAK,0,,2026-04-09,
8542,2464,174,C02,03 — Cognition,2,4,29,6,0,KEYWORD_WEAK,0,,2026-04-09,
8543,2465,174,C02,03 — Cognition,2,0,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8544,2466,174,C02,05 — Moral Character,1,2,8,3,0,KEYWORD_STRONG,0,,2026-04-09,
8545,2467,174,C02,02 — Emotion — Negative,2,6,8,8,0,KEYWORD_WEAK,0,,2026-04-09,
8546,2468,174,C02,06 — Relational Disposition,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8547,2469,174,C02,03 — Cognition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8548,2470,174,C02,03 — Cognition,2,0,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8549,2471,174,C02,03 — Cognition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8550,2472,174,C02,03 — Cognition,1,37,0,38,0,KEYWORD_WEAK,0,,2026-04-09,
8551,2473,174,C02,03 — Cognition,2,70,24,72,0,KEYWORD_WEAK,0,,2026-04-09,
8552,2474,174,C02,03 — Cognition,1,26,24,27,0,KEYWORD_WEAK,0,,2026-04-09,
8553,2475,174,C02,02 — Emotion — Negative,2,9,24,11,0,KEYWORD_WEAK,0,,2026-04-09,
8554,2476,174,C02,03 — Cognition,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8555,2477,174,C02,03 — Cognition,1,4,0,5,0,KEYWORD_WEAK,0,,2026-04-09,
8556,2478,174,C02,02 — Emotion — Negative,2,16,0,18,0,KEYWORD_WEAK,0,,2026-04-09,
8557,2479,174,C02,08 — Transformation,1,2,0,3,0,KEYWORD_STRONG,0,,2026-04-09,
8558,2480,174,C02,03 — Cognition,2,6,32,8,0,KEYWORD_WEAK,0,,2026-04-09,
8559,2481,174,C02,08 — Transformation,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8560,2482,174,C02,03 — Cognition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8561,2483,174,C02,03 — Cognition,1,0,13,1,0,ROOT_INFERRED,0,ROOT_INFERRED from root SAKHAL: 4/4 (100%),2026-04-09,
8562,2484,174,C02,03 — Cognition,1,7,0,8,0,KEYWORD_WEAK,0,,2026-04-09,
8563,2485,174,C02,,1,2,0,3,0,UNCLASSIFIED,0,,2026-04-09,
8564,2486,174,C02,,1,1,0,2,0,UNCLASSIFIED,0,,2026-04-09,
8565,2487,174,C02,,1,2,0,3,0,UNCLASSIFIED,0,,2026-04-09,
8566,2488,174,C02,03 — Cognition,1,2,0,3,0,KEYWORD_WEAK,0,,2026-04-09,
8567,2489,174,C02,,1,1,0,2,0,UNCLASSIFIED,0,,2026-04-09,
8568,2490,174,C02,03 — Cognition,2,45,5,47,0,KEYWORD_WEAK,0,,2026-04-09,
8569,2491,174,C02,03 — Cognition,1,10,5,11,0,KEYWORD_WEAK,0,,2026-04-09,
8570,2492,174,C02,03 — Cognition,2,17,0,19,0,KEYWORD_WEAK,0,,2026-04-09,
8571,2493,174,C02,03 — Cognition,1,9,0,10,0,KEYWORD_WEAK,0,,2026-04-09,
8572,2494,174,C02,03 — Cognition,2,30,0,32,0,KEYWORD_WEAK,0,,2026-04-09,
8573,2495,174,C02,03 — Cognition,1,2,0,3,0,KEYWORD_WEAK,0,,2026-04-09,
8574,2496,174,C02,03 — Cognition,2,7,0,9,0,KEYWORD_WEAK,0,,2026-04-09,
8575,2497,175,C03,11 — Divine-Human Correspondence,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8576,2498,175,C03,,1,1,0,2,0,UNCLASSIFIED,0,,2026-04-09,
8577,2499,175,C03,,1,4,1,5,0,UNCLASSIFIED,0,,2026-04-09,
8578,2500,175,C03,11 — Divine-Human Correspondence,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8579,2501,175,C03,11 — Divine-Human Correspondence,2,49,6,51,0,ROOT_INFERRED,0,ROOT_INFERRED from root PALA: 2/4 (50%),2026-04-09,
8580,2502,175,C03,09 — Agency / Power,2,10,6,12,0,KEYWORD_WEAK,0,,2026-04-09,
8581,2503,175,C03,11 — Divine-Human Correspondence,2,11,0,13,0,KEYWORD_WEAK,0,,2026-04-09,
8582,2504,175,C03,03 — Cognition,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8583,2505,176,C15,06 — Relational Disposition,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8584,2506,176,C15,06 — Relational Disposition,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8585,2507,176,C15,05 — Moral Character,1,3,1,4,0,KEYWORD_STRONG,0,,2026-04-09,
8586,2508,176,C15,11 — Divine-Human Correspondence,2,3,0,5,0,KEYWORD_WEAK,0,,2026-04-09,
8587,2509,176,C15,06 — Relational Disposition,2,13,0,15,0,ROOT_INFERRED,0,ROOT_INFERRED from root LATRE: 1/2 (50%),2026-04-09,
8588,2510,176,C15,06 — Relational Disposition,1,2,0,3,0,ROOT_INFERRED,0,ROOT_INFERRED from root LATRE: 2/3 (67%),2026-04-09,
8589,2511,176,C15,06 — Relational Disposition,1,2,0,3,0,KEYWORD_STRONG,0,,2026-04-09,
8590,2512,176,C15,,1,2,0,3,0,UNCLASSIFIED,0,,2026-04-09,
8591,2513,176,C15,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
8592,2514,176,C15,,2,33,0,35,0,UNCLASSIFIED,0,,2026-04-09,
8593,2515,176,C15,09 — Agency / Power,1,10,0,11,0,KEYWORD_WEAK,0,,2026-04-09,
8594,2516,176,C15,06 — Relational Disposition,1,7,0,8,0,KEYWORD_WEAK,0,,2026-04-09,
8595,2517,176,C15,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
8596,2518,176,C15,05 — Moral Character,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8597,2519,176,C15,04 — Volition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8598,2520,176,C15,04 — Volition,1,3,0,4,0,ROOT_INFERRED,0,ROOT_INFERRED from root SEVAR: 1/2 (50%),2026-04-09,
8599,2521,176,C15,03 — Cognition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8600,2522,176,C15,04 — Volition,1,9,0,10,0,ROOT_INFERRED,0,ROOT_INFERRED from root SEVAR: 2/3 (67%),2026-04-09,
8601,2523,176,C15,05 — Moral Character,2,23,51,25,0,KEYWORD_WEAK,0,,2026-04-09,
8602,2524,176,C15,,1,11,51,12,0,UNCLASSIFIED,0,,2026-04-09,
8603,2525,176,C15,07 — Vitality / Existence,2,120,0,122,0,KEYWORD_WEAK,0,,2026-04-09,
8604,2526,176,C15,09 — Agency / Power,1,19,0,20,0,KEYWORD_WEAK,0,,2026-04-09,
8605,2527,176,C15,03 — Cognition,1,3,26,4,0,KEYWORD_WEAK,0,,2026-04-09,
8606,2528,176,C15,,1,1,0,2,0,UNCLASSIFIED,0,,2026-04-09,
8607,2529,176,C15,04 — Volition,1,4,20,5,0,KEYWORD_WEAK,0,,2026-04-09,
8608,2530,176,C15,11 — Divine-Human Correspondence,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8609,2531,176,C15,,2,10,11,12,0,UNCLASSIFIED,0,,2026-04-09,
8610,2532,176,C15,06 — Relational Disposition,2,17,54,19,0,KEYWORD_STRONG,0,,2026-04-09,
8611,2533,176,C15,05 — Moral Character,1,2,27,3,0,KEYWORD_WEAK,0,,2026-04-09,
8612,2534,176,C15,05 — Moral Character,1,2,0,3,0,KEYWORD_WEAK,0,,2026-04-09,
8613,2535,176,C15,06 — Relational Disposition,2,50,10,52,0,ROOT_INFERRED,0,ROOT_INFERRED from root SHACHAH: 1/2 (50%),2026-04-09,
8614,2536,176,C15,06 — Relational Disposition,1,41,10,42,0,ROOT_INFERRED,0,ROOT_INFERRED from root SHACHAH: 2/3 (67%),2026-04-09,
8615,2537,176,C15,06 — Relational Disposition,2,52,10,54,0,KEYWORD_WEAK,0,,2026-04-09,
8616,2538,176,C15,05 — Moral Character,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8617,2539,176,C15,06 — Relational Disposition,1,1,0,2,0,ROOT_INFERRED,0,ROOT_INFERRED from root SHACHAH: 3/4 (75%),2026-04-09,
8618,2540,176,C15,09 — Agency / Power,2,17,0,19,0,KEYWORD_WEAK,0,,2026-04-09,
8619,2541,176,C15,06 — Relational Disposition,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8620,2542,177,C19,05 — Moral Character,2,3,0,5,0,KEYWORD_WEAK,0,,2026-04-09,
8621,2543,177,C19,05 — Moral Character,2,4,0,6,0,KEYWORD_STRONG,0,,2026-04-09,
8622,2544,177,C19,03 — Cognition,1,2,12,3,0,KEYWORD_WEAK,0,,2026-04-09,
8623,2545,177,C19,02 — Emotion — Negative,1,1,12,2,0,KEYWORD_WEAK,0,,2026-04-09,
8624,2546,177,C19,05 — Moral Character,2,5,22,7,0,KEYWORD_WEAK,0,,2026-04-09,
8625,2547,177,C19,04 — Volition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8626,2548,177,C19,,2,7,0,9,0,UNCLASSIFIED,0,,2026-04-09,
8627,2549,177,C19,11 — Divine-Human Correspondence,2,4,50,6,0,KEYWORD_WEAK,0,,2026-04-09,
8628,2550,177,C19,03 — Cognition,2,9,50,11,0,KEYWORD_WEAK,0,,2026-04-09,
8629,2551,177,C19,05 — Moral Character,1,2,56,3,0,KEYWORD_WEAK,0,,2026-04-09,
8630,2552,177,C19,,1,3,56,4,0,UNCLASSIFIED,0,,2026-04-09,
8631,2553,177,C19,,1,1,56,2,0,UNCLASSIFIED,0,,2026-04-09,
8632,2554,177,C19,11 — Divine-Human Correspondence,1,0,56,1,0,KEYWORD_WEAK,0,,2026-04-09,
8633,2555,177,C19,10 — Dependence / Creatureliness,1,0,56,1,0,KEYWORD_WEAK,0,,2026-04-09,
8634,2556,177,C19,03 — Cognition,1,0,27,1,0,KEYWORD_WEAK,0,,2026-04-09,
8635,2557,177,C19,06 — Relational Disposition,1,0,27,1,0,KEYWORD_WEAK,0,,2026-04-09,
8636,2558,177,C19,03 — Cognition,1,3,1,4,0,KEYWORD_WEAK,0,,2026-04-09,
8637,2559,177,C19,11 — Divine-Human Correspondence,1,0,1,1,0,KEYWORD_WEAK,0,,2026-04-09,
8638,2560,177,C19,10 — Dependence / Creatureliness,1,0,1,1,0,KEYWORD_WEAK,0,,2026-04-09,
8639,2561,177,C19,03 — Cognition,1,3,1,4,0,KEYWORD_WEAK,0,,2026-04-09,
8640,2562,177,C19,,1,1,1,2,0,UNCLASSIFIED,0,,2026-04-09,
8641,2563,177,C19,02 — Emotion — Negative,1,0,1,1,0,KEYWORD_WEAK,0,,2026-04-09,
8642,2564,177,C19,07 — Vitality / Existence,1,3,1,4,0,KEYWORD_WEAK,0,,2026-04-09,
8643,2565,177,C19,,1,0,1,1,0,UNCLASSIFIED,0,,2026-04-09,
8644,2566,177,C19,11 — Divine-Human Correspondence,1,0,1,1,0,KEYWORD_WEAK,0,,2026-04-09,
8645,2567,177,C19,08 — Transformation,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8646,2568,178,C07,02 — Emotion — Negative,2,1,1,3,0,ROOT_INFERRED,0,ROOT_INFERRED from root ZA-APH: 1/2 (50%),2026-04-09,
8647,2569,178,C07,02 — Emotion — Negative,1,3,1,4,0,KEYWORD_WEAK,0,,2026-04-09,
8648,2570,178,C07,11 — Divine-Human Correspondence,1,0,1,1,0,KEYWORD_STRONG,0,,2026-04-09,
8649,2571,178,C07,01 — Emotion — Positive,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8650,2572,178,C07,10 — Dependence / Creatureliness,1,0,115,1,1,KEYWORD_WEAK,0,,2026-04-09,
8651,2573,178,C07,,1,0,115,1,1,UNCLASSIFIED,0,,2026-04-09,
8652,2574,178,C07,05 — Moral Character,1,0,115,1,1,KEYWORD_WEAK,0,,2026-04-09,
8653,2575,178,C07,10 — Dependence / Creatureliness,1,0,115,1,1,KEYWORD_WEAK,0,,2026-04-09,
8654,2576,178,C07,03 — Cognition,1,0,115,1,1,KEYWORD_WEAK,0,,2026-04-09,
8655,2577,178,C07,,1,0,115,1,1,UNCLASSIFIED,0,,2026-04-09,
8656,2578,178,C07,11 — Divine-Human Correspondence,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8657,2579,179,C04,04 — Volition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8658,2580,180,C14,11 — Divine-Human Correspondence,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8659,2581,180,C14,10 — Dependence / Creatureliness,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8660,2582,180,C14,06 — Relational Disposition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8661,2583,180,C14,05 — Moral Character,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8662,2584,180,C14,05 — Moral Character,1,3,1,4,0,KEYWORD_WEAK,0,,2026-04-09,
8663,2585,180,C14,,1,2,1,3,0,UNCLASSIFIED,0,,2026-04-09,
8664,2586,180,C14,05 — Moral Character,1,12,1,13,0,KEYWORD_WEAK,0,,2026-04-09,
8665,2587,180,C14,03 — Cognition,1,4,1,5,0,KEYWORD_WEAK,0,,2026-04-09,
8666,2588,180,C14,05 — Moral Character,1,2,1,3,0,KEYWORD_WEAK,0,,2026-04-09,
8667,2589,180,C14,08 — Transformation,1,2,1,3,0,KEYWORD_STRONG,0,,2026-04-09,
8668,2590,180,C14,05 — Moral Character,1,1,1,2,0,KEYWORD_WEAK,0,,2026-04-09,
8669,2591,180,C14,,1,0,1,1,0,UNCLASSIFIED,0,,2026-04-09,
8670,2592,180,C14,05 — Moral Character,1,5,1,6,0,KEYWORD_WEAK,0,,2026-04-09,
8671,2593,180,C14,,1,4,1,5,0,UNCLASSIFIED,0,,2026-04-09,
8672,2594,180,C14,,1,3,0,4,0,UNCLASSIFIED,0,,2026-04-09,
8673,2595,180,C14,09 — Agency / Power,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8674,2596,180,C14,05 — Moral Character,2,9,0,11,0,KEYWORD_WEAK,0,,2026-04-09,
8675,2597,180,C14,08 — Transformation,1,1,1,2,0,KEYWORD_STRONG,0,,2026-04-09,
8676,2598,180,C14,11 — Divine-Human Correspondence,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8677,2599,180,C14,,1,6,0,7,0,UNCLASSIFIED,0,,2026-04-09,
8678,2600,180,C14,05 — Moral Character,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8679,2601,180,C14,05 — Moral Character,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8680,2602,180,C14,08 — Transformation,1,2,0,3,0,KEYWORD_STRONG,0,,2026-04-09,
8681,2603,180,C14,10 — Dependence / Creatureliness,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8682,2604,180,C14,09 — Agency / Power,1,1,0,2,0,KEYWORD_STRONG,0,,2026-04-09,
8683,2605,180,C14,11 — Divine-Human Correspondence,1,6,0,7,0,KEYWORD_WEAK,0,,2026-04-09,
8684,2606,180,C14,06 — Relational Disposition,1,2,0,3,0,KEYWORD_WEAK,0,,2026-04-09,
8685,2607,180,C14,06 — Relational Disposition,1,4,0,5,0,KEYWORD_WEAK,0,,2026-04-09,
8686,2608,180,C14,05 — Moral Character,2,69,0,71,0,KEYWORD_WEAK,0,,2026-04-09,
8687,2609,180,C14,04 — Volition,2,0,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8688,2610,180,C14,09 — Agency / Power,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8689,2611,180,C14,11 — Divine-Human Correspondence,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8690,2612,180,C14,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
8691,2613,180,C14,10 — Dependence / Creatureliness,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8692,2614,180,C14,09 — Agency / Power,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8693,2615,180,C14,10 — Dependence / Creatureliness,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8694,2616,180,C14,04 — Volition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8695,2617,180,C14,09 — Agency / Power,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8696,2618,180,C14,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
8697,2619,180,C14,04 — Volition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8698,2620,180,C14,10 — Dependence / Creatureliness,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8699,2621,180,C14,08 — Transformation,1,60,0,61,0,KEYWORD_STRONG,0,,2026-04-09,
8700,2622,180,C14,07 — Vitality / Existence,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8701,2623,180,C14,08 — Transformation,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8702,2624,180,C14,02 — Emotion — Negative,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8703,2625,180,C14,05 — Moral Character,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8704,2626,180,C14,01 — Emotion — Positive,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8705,2627,180,C14,10 — Dependence / Creatureliness,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8706,2628,180,C14,06 — Relational Disposition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8707,2629,180,C14,,1,52,0,53,0,UNCLASSIFIED,0,,2026-04-09,
8708,2630,180,C14,07 — Vitality / Existence,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8709,2631,180,C14,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
8710,2632,180,C14,09 — Agency / Power,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8711,2633,180,C14,11 — Divine-Human Correspondence,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8712,2634,180,C14,02 — Emotion — Negative,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8713,2635,180,C14,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
8714,2636,180,C14,06 — Relational Disposition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8715,2637,180,C14,05 — Moral Character,1,0,1,1,0,KEYWORD_WEAK,0,,2026-04-09,
8716,2638,180,C14,05 — Moral Character,1,51,0,52,0,KEYWORD_WEAK,0,,2026-04-09,
8717,2639,180,C14,01 — Emotion — Positive,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8718,2640,180,C14,01 — Emotion — Positive,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8719,2641,180,C14,01 — Emotion — Positive,1,36,0,37,0,KEYWORD_WEAK,0,,2026-04-09,
8720,2642,180,C14,05 — Moral Character,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8721,2643,180,C14,06 — Relational Disposition,1,156,0,157,0,KEYWORD_WEAK,0,,2026-04-09,
8722,2644,180,C14,02 — Emotion — Negative,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8723,2645,180,C14,05 — Moral Character,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8724,2646,180,C14,08 — Transformation,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
8725,2647,180,C14,05 — Moral Character,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8726,2648,180,C14,05 — Moral Character,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8727,2649,181,C07,,1,10,0,11,0,UNCLASSIFIED,0,,2026-04-09,
8728,2650,181,C07,10 — Dependence / Creatureliness,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
8729,2651,181,C07,,1,6,0,7,0,UNCLASSIFIED,0,,2026-04-09,
8730,2652,181,C07,02 — Emotion — Negative,1,3,0,4,0,KEYWORD_WEAK,0,,2026-04-09,
8731,2653,181,C07,04 — Volition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
8732,3472,183,C01,03 — Cognition,2,46,6,48,0,CLAUDE_AI,0,"Description: *""Term names the heart as seat of cognitive faculty — understanding, thought, and mental attention in discerning and knowing.""* §7.7 03 Cognition. Confirms existing current-§7.7 label.",2026-04-20T12:15:00Z,HUMAN
8733,3473,183,C01,04 — Volition,2,57,6,59,0,CLAUDE_AI,0,"Description: *""Term names the heart as seat of willing and purposing — the inner ground of decision, intention, and commitment.""* §7.7 04 Volition. Confirms existing label.",2026-04-20T12:15:00Z,HUMAN
8734,3474,183,C01,02 — Emotion — Negative,2,48,6,50,0,CLAUDE_AI,0,"Description: *""Term names the heart in its affective dimension — the register of grief, fear, joy, and other feeling-states.""* Mixed-valence but the description emphasises the affective-register characteristic generally. §7.7 suggests two options (01 Positive / 02 Negative). Existing label, if ""Affective/Emotion"" generic, maps to either — the specific verse corpus for this sense-split may distribute both ways. **Reading as 02 Emotion — Negative because the description-corpus for ""affective lev"" in MT tends toward negative states (fear, grief, troubled heart dominate); positive states tend to use 1-prefixed stems (rejoice) rather than lev as direct subject.** Confirms existing label if it was the affective/emotion type.",2026-04-20T12:15:00Z,HUMAN
8735,3475,183,C01,05 — Moral Character,2,84,6,86,0,CLAUDE_AI,0,"Description: *""Term names the heart as seat of moral integrity or its opposite — character known to God though concealed from others.""* §7.7 05 Moral Character. Confirms existing label.",2026-04-20T12:15:00Z,HUMAN
8736,3476,183,C01,05 — Moral Character,2,59,6,61,0,CLAUDE_AI,0,"Description: *""Term names the heart as hidden inner self — the true person as distinct from outward appearance, known fully only to God.""* §7.7 05 Moral Character (hidden moral interior). Confirms existing label. Borderline 11 Divine-Human Correspondence (known by God) but the characteristic is the hidden interior, with divine knowledge as context.",2026-04-20T12:15:00Z,HUMAN
8737,3477,183,C01,11 — Divine-Human Correspondence,2,33,6,35,0,CLAUDE_AI,0,"Description: *""Term names the heart in its God-ward orientation — inner directedness toward seeking, serving, fearing, or loving God.""* Phase A noted this group as UNCLASSIFIED precisely because current §7.7 did not have a ""God-ward Orientation"" dimension. Phase B raised it as a potential Dim 12 (Session D-006). Applying the same reading as r112 (995-001 dianoia ""love God with all your mind"") — Dimension 11 on the cross-boundary inner-being characteristic clause. **This makes 581-006 the r183 parallel of 995-001** — same dimensional assignment, same analytical structure. Session D pointer DIM-112-SD006 directly applies.",2026-04-20T12:15:00Z,HUMAN
