strong,stepGloss,language,cluster_code,cluster_short_name,source,created_at
H7122I,to encounter: chanced,Hebrew,M37,Calling,old-system-migration,2026-08-11T15:45:16Z
H7123,to read,Hebrew,M37,Calling,old-system-migration,2026-08-11T15:45:16Z
H7124,partridge,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7130H,entrails: inner parts,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7148,chosen,Hebrew,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
H7150,proclamation,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7161A,horn,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7181,to listen,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H7182,attentiveness,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H7183A,attentive,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H7183B,attentive,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H7185,to harden,Hebrew,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
H7185,to harden,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7186,severe,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H7190,stubbornness,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H7200G,to see: see,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7219,poison,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H7230,abundance,Hebrew,M46,Abundance,old-system-migration,2026-08-11T15:45:16Z
H7235A,to multiply,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H7236,to grow great,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H7238,greatness,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7264,to tremble,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H7265,to enrage,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H7268,quivering,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H7269,quivering,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H7270,to spy,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7272,foot,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7273,on foot,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7279,to grumble,Hebrew,M20,Doubt,old-system-migration,2026-08-11T15:45:16Z
H7280A,to disturb,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7280B,to rest,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H7282,restful,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H7287A,to rule,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H7292,to be assertive,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H7293,Rahab,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H7293,Rahab,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7294,Rahab monster,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7295,proud,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H7296,pride,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H7297,to fear,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H7300,to roam,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7308,spirit,Hebrew,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
H7311A,to exalt,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H7311B,be rotten,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7312,height,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H7315,hight,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7317,haughtily,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7318,extolling,Hebrew,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
H7321,to shout,Hebrew,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
H7326,be poor,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H7337,to enlarge,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H7349,compassionate,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H7355,to have compassion,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H7356A,womb,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7356B,compassion,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H7358,womb,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7359,compassion,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H7362,compassionate,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H7365,to trust,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H7374,panic,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H7378,to contend,Hebrew,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
H7379,strife,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H7400,slander,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H7411A,to shoot,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7411B,to deceive,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H7413,high place,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7419,refuse,Hebrew,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
H7423A,deceit,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H7423B,slackness,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H7426,be exalted,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H7427,uplifting,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7433,Ramoth [Gilead],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7438,song,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H7440,cry,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H7442A,to overcome,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7442B,to sing,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H7444,to sing,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7445,triumphing,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H7451A,bad: harmful,Hebrew,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
H7451C,distress: harm,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H7451I,distress: evil,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H7451I,distress: evil,Hebrew,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
H7453,neighbor,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7454,thought,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H7455,evil,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H7460,to tremble,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H7461A,trembling,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H7461B,trembling,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H7463,friend,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H7464,companion,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7465,to shatter,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7468,neighbor,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7474,darling,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7476,thought,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H7489A,be evil,Hebrew,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
H7490,to break,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7496,shade,Hebrew,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
H7503,to slacken,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H7518,piece,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7520,to watch with envy,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H7520,to watch with envy,Hebrew,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
H7521,to accept,Hebrew,M39,Blessing,old-system-migration,2026-08-11T15:45:16Z
H7522,acceptance,Hebrew,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
H7533,to crush,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H7535,except,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7558,permission,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7561,be wicked,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H7562,wickedness,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H7563,wicked,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H7564,wickedness,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H7578,trembling,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H7580,to roar,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H7581,roaring,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H7589,scorn,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H7590,to despise,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H7592,to ask,Hebrew,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
H7599,to rest,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H7600,secure,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H7600,secure,Hebrew,M46,Abundance,old-system-migration,2026-08-11T15:45:16Z
H7602A,to long for,Hebrew,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
H7607,flesh,Hebrew,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
H7608,kinswomen,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7620I,week,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7621,oath,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7623A,to soothe,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H7624,to praise,Hebrew,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
H7642,snail,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7646,to satisfy,Hebrew,M46,Abundance,old-system-migration,2026-08-11T15:45:16Z
H7650,to swear,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7660,to weave,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7661,agony,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H7663A,to inspect,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7663B,to await,Hebrew,M17,Counsel,old-system-migration,2026-08-11T15:45:16Z
H7664,hope,Hebrew,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
H7665,to break,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H7665,to break,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7666,to buy grain,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7667,breaking,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H7668,grain,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7670,breaking,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H7672,be perplexed,Hebrew,M20,Doubt,old-system-migration,2026-08-11T15:45:16Z
H7683,to go astray,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H7686,to wander,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H7696,be mad,Hebrew,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
H7697,madness,Hebrew,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
H7706,Almighty [God],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7723G,vanity: false,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H7725N,to return: recall,Hebrew,M11,Repentance,old-system-migration,2026-08-11T15:45:16Z
H7725O,to return: repent,Hebrew,M45,Transformation,old-system-migration,2026-08-11T15:45:16Z
H7737A,be like,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7737B,to set,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7739A,be like,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7739B,be set,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7750,to swerve,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7797,to rejoice,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H7808,thought,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H7812,to bow,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7816,pit,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7825,pit,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7830,pride,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H7832,to laugh,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H7836,to seek,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H7843,to ruin,Hebrew,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
H7845G,Pit: hell,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7845H,pit: grave,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7848,acacia,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7850,scourge,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H7851H,[Valley of] Shittim,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7852,to hate,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H7853,to oppose,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H7860,official,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7862,gift,Hebrew,M39,Blessing,old-system-migration,2026-08-11T15:45:16Z
H7878,to muse,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H7879,complaint,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H7881,meditation,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H7886,`tribute`,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7896K,to set: consider,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H7907,heart,Hebrew,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
H7908,bereavement,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H7919A,be prudent,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H7920,to contemplate,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H7922,understanding,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H7924,insight,Hebrew,M43,Prophecy,old-system-migration,2026-08-11T15:45:16Z
H7946,at ease,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7965G,peace,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H7965H,Peace [God],Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H7965I,peace: well-being,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H7965J,peace: friendship,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H7965K,peace: greeting,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H7965L,peace: completely,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H7980,to domineer,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H7981,to rule,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H7983,power,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H7984,governor,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H7985,dominion,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H7986,imperious,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H7989,domineering,Hebrew,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
H7989,domineering,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H7990,ruling,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H8034,name,Hebrew,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
H8034,name,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H8047G,horror: destroyed,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H8052,tidings,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H8055,to rejoice,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H8056,glad,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H8057,joy,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H8074G,be desolate: destroyed,Hebrew,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
H8077A,devastation,Hebrew,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
H8080,to grow fat,Hebrew,M46,Abundance,old-system-migration,2026-08-11T15:45:16Z
H8081,oil,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H8082,rich,Hebrew,M46,Abundance,old-system-migration,2026-08-11T15:45:16Z
H8085G,to hear: hear,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H8085H,to hear: obey,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H8085I,to hear: proclaim,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H8085J,to hear: understand,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H8085K,to hear: judge,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H8085L,to hear: welcome,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H8086,to hear,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H8088A,sound,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H8088B,report,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H8089,report,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H8103,derision,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H8104G,to keep: obey,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H8104H,to keep: guard,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H8104I,to keep: look at,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H8104J,to keep: careful,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H8130,to hate,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H8131,to hate,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H8135,hating,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H8146,hated,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H8172,to lean,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H8173A,to smear,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H8173B,to delight,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H8175A,to shudder,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H8178A,shuddering,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H8191,delight,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H8196,judgment,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H8199,to judge,Hebrew,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
H8199,to judge,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H8200,to judge,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H8201,judgment,Hebrew,FLAG,Flag,old-system-migration,2026-08-11T15:45:16Z
H8201,judgment,Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H8213,to abase,Hebrew,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
H8217,low,Hebrew,M09,Humility,old-system-migration,2026-08-11T15:45:16Z
H8251,abomination,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H8252,to quiet,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H8253,quietness,Hebrew,M33,Peace,old-system-migration,2026-08-11T15:45:16Z
H8262,to detest,Hebrew,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
H8263,detestation,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H8264,to rush,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H8266,to deal,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H8267,deception,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H8270,umbilical cord,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H8280,to strive,Hebrew,M34,Perseverance,old-system-migration,2026-08-11T15:45:16Z
H8306,muscle,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H8307,stubbornness,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H8312,anxiety,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H8326,navel,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H8334,to minister,Hebrew,M36,Service,old-system-migration,2026-08-11T15:45:16Z
H8342,rejoicing,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H8373,to long for,Hebrew,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
H8374,to loathe,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H8375,longing,Hebrew,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
H8378,desire,Hebrew,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
